scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
300890,016040,80623446,翔丰华,材料行业,001,001,2,cyb,2020-09-14T00:00:00,2018-12-31T00:00:00,61553180.7,599548849.26,519809994.14,0.775538870082421,466870921.45,0.84916229876464,10445456.99,17481975.93,2291256.68,70809357.89,70793277.71,9240097.01,-,-,-,-,-,2023358.46,-,-,-,-,-,-,-,-,0.652681,0.101059,0.075239,57604357.67,0.1463983181,2020/9/13 19:27:47,466870921.45
300891,016041,80496028,惠云钛业,化工行业,001,001,2,cyb,2020-09-14T00:00:00,2018-12-31T00:00:00,81931926.34,906469902.87,814581987.4,0.11802527456195,694256002.04,0.163128592739981,25164412.73,51664406.35,9542592.91,93700910.46,89990303.77,8063526.44,-,-,-,-,-,7215710.5,-,-,-,-,-,-,-,-,0.098268,-0.123014,-0.058927,82651356.32,0.0442012514,2020/9/13 19:19:49,694256002.04
003009,016034,80635679,中天火箭,航天航空,001,001,2,zxb,2020-09-14T00:00:00,2018-12-31T00:00:00,77491467.79,668103793.27,581436495.69,0.263916765696347,451414108.72,0.225918380893023,38161796.75,43802265.43,9643299.15,85963565.27,86202357.66,8710889.87,-,-,-,-,-,6006390.45,-,-,-,-,-,-,-,-,0.256516,0.218492,0.252934,75505882.45,0.8658165643,2020/9/14 7:08:03,451414108.72
300897,016021,80650863,山科智能,仪器仪表,001,001,2,cyb,2020-09-14T00:00:00,2018-12-31T00:00:00,52714253.1,241689765.16,190196696.98,0.171532555319116,115556312.72,0.205880606521708,33846791.19,22212620.97,-90142.74,60571151.02,62189246.04,9474992.94,-,-,-,-,-,3406210.24,-,-,-,-,-,-,-,-,0.173152,0.11614,0.08004,51092917.98,0.1152741266,2020/9/14 7:09:00,115556312.72
300370,016021,80125235,安控科技,仪器仪表,001,001,2,cyb,2020-09-11T00:00:00,2018-12-31T00:00:00,-551308438.73,1371045013.22,1447166622.81,-0.0878906936512736,1042632169.89,-0.170318495470033,67236410.36,148161124.25,116430136.16,-564648351.91,-562294139.28,-5566178.99,-,-,-,-,-,8936214.11,-,-,-,-,-,-,-,-,-0.223807,-3.943601,-6.188725,-592180815.47,-7.044019901,2020/9/10 20:58:46,1042632169.89
300887,016021,80198311,谱尼测试,仪器仪表,001,001,2,cyb,2020-09-11T00:00:00,2018-12-31T00:00:00,128020133.37,1250671444.83,1117678209.82,0.20573842001693,639968729.33,0.21662059843472,237021791.61,155497798.28,1286077.74,143326748.09,143159909.97,15139776.6,-,-,-,-,-,7355660.66,-,-,-,-,-,-,-,-,0.203369,0.230106,0.268838,116213689.31,0.3477385363,2020/9/10 21:07:18,639968729.33
300888,016061,80490043,稳健医疗,专用设备,001,001,2,cyb,2020-09-11T00:00:00,2018-12-31T00:00:00,424684852.89,3838917180.79,3335174110.71,0.120587949337206,1951633524.44,0.0683904256357711,1041292659.38,176397573.54,8092153.87,495714060.28,500466029.64,74990699.36,-,-,-,-,-,41194244.21,-,-,-,-,-,-,-,-,0.097592,-0.039541,-0.005899,411288936.0,-0.0151187446,2020/9/11 13:47:42,1951633524.44
300889,016022,80994494,爱克股份,电子元件,001,001,2,cyb,2020-09-11T00:00:00,2018-12-31T00:00:00,105149205.48,884511543.06,754451725.03,0.596636504127701,583174796.88,0.669269661664682,91217394.15,34200249.92,-712522.08,120873341.72,121472712.87,16228200.45,-,-,-,-,-,7703346.44,-,-,-,-,-,-,-,-,0.609885,0.888134,0.909937,100847297.17,0.7676066529,2020/9/10 21:07:18,583174796.88
688301,016061,80911780,奕瑞科技,专用设备,001,001,2,,2020-09-11T00:00:00,2018-12-31T00:00:00,60574609.13,439420243.93,385873261.46,0.311238889033924,237314394.21,0.353556427155467,32419569.47,47663988.92,-1251254.82,60713204.26,67406705.73,8086004.39,-,-,-,-,-,1020921.71,-,-,-,-,-,-,-,-,0.235229,-0.060741,0.114649,45881321.59,-0.1021138022,2020/9/10 19:29:17,237314394.21
300886,016041,80511088,华业香料,化工行业,001,001,2,cyb,2020-09-10T00:00:00,2018-12-31T00:00:00,63979165.91,258092322.29,192492911.06,0.0706682628060543,153732330.2,0.0796225751717333,8118934.7,20601698.17,-2100571.58,75596137.79,75159958.39,11180792.48,-,-,-,-,-,2825523.56,-,-,-,-,-,-,-,-,0.185031,0.728665,0.73909,56216160.3,0.7571042077,2020/9/9 20:34:45,153732330.2
688577,016043,80478725,浙海德曼,机械行业,001,001,2,,2020-09-10T00:00:00,2018-12-31T00:00:00,57662645.53,427363441.91,359845780.94,0.241424791315424,274343387.7,0.296212468371573,35907647.24,23755784.74,5470799.02,66505334.94,66394568.33,8731922.8,-,-,-,-,-,3299948.5,-,-,-,-,-,-,-,-,0.282793,0.561387,0.574254,57476545.53,0.6240262004,2020/9/9 19:29:17,274343387.7
003008,016007,80986794,开普检测,电力行业,001,001,2,zxb,2020-09-10T00:00:00,2018-12-31T00:00:00,104844690.23,189642371.89,69209075.09,0.352275931068792,33163007.83,0.589180811953923,7553883.01,14993360.66,-47312.16,122869603.52,122833106.79,17988416.56,-,-,-,-,-,1384182.92,-,-,-,-,-,-,-,-,0.149384,0.060883,0.058911,102293700.21,0.0650947947,2020/9/10 7:08:32,33163007.83
003007,016057,81016888,直真科技,软件服务,001,001,2,zxb,2020-09-10T00:00:00,2018-12-31T00:00:00,69192293.22,366348460.38,304053169.22,-0.0205048882121666,174900340.17,-0.077276764354569,29995309.22,30890401.12,-235816.57,74297186.76,73943030.72,5298977.05,-,-,-,-,-,3386146.4,-,-,-,-,-,-,-,-,-0.02687,0.025147,0.034747,65816808.07,0.1125743981,2020/9/10 7:14:31,174900340.17
688585,016040,81022691,上纬新材,材料行业,001,001,2,,2020-09-09T00:00:00,2018-12-31T00:00:00,24375928.78,1238075584.57,1203513649.34,0.257569695596215,1055841279.54,0.278231695246765,68223556.52,54148918.91,-3949802.05,28253782.71,28784221.31,4408292.53,-,-,-,-,-,3363234.58,-,-,-,-,-,-,-,-,0.209495,-0.5889,-0.527722,19330521.54,-0.5956497082,2020/9/8 19:23:17,1055841279.54
003005,016057,80994898,竞业达,软件服务,001,001,2,zxb,2020-09-09T00:00:00,2018-12-31T00:00:00,104284163.23,515731222.33,395084878.96,0.0910080874914931,247275409.43,0.142523357579706,62704672.35,46804598.87,322159.19,120197735.24,119509497.49,14186137.41,-,-,-,-,-,5470091.2,-,-,-,-,-,-,-,-,0.21366,0.847178,0.993532,103288336.56,0.6583972714,2020/9/9 7:14:27,247275409.43
605116,016024,80994682,奥锐特,医药制造,001,001,2,shzb,2020-09-08T00:00:00,2018-12-31T00:00:00,136829874.24,575412151.72,417222444.35,-0.131210573809845,304624002.08,0.0869517853884651,28350255.44,59108196.78,-5476644.62,164657055.49,164180723.53,27350849.29,-,-,-,-,-,5961974.07,-,-,-,-,-,-,-,-,0.056962,1.350453,2.059648,131525502.15,0.1430418855,2020/9/8 7:29:53,304624002.08
003010,016014,80455880,若羽臣,电子信息,001,001,2,zxb,2020-09-08T00:00:00,2018-12-31T00:00:00,77300440.14,930983845.17,844844235.6,0.399782882605375,625704946.0,0.400586546969924,145204708.2,42884538.69,4413857.76,91537694.39,91629461.81,14212016.38,-,-,-,-,-,1819986.27,-,-,-,-,-,-,-,-,0.38761,0.34583,0.338484,69888316.94,0.4105836982,2020/9/8 13:46:04,625704946.0
003003,016025,80466475,天元股份,造纸印刷,001,001,2,zxb,2020-09-08T00:00:00,2018-12-31T00:00:00,75505033.72,1012306313.0,926562926.96,0.193953299478809,804116796.29,0.20210720815334,54541799.61,27340399.77,-773588.88,84626860.77,88416753.18,12670511.31,-,-,-,-,-,4977329.02,-,-,-,-,-,-,-,-,0.201604,0.262144,0.30932,69782031.37,0.2995879166,2020/9/8 7:18:23,804116796.29
601187,016029,80039308,厦门银行,银行,001,001,2,shzb,2020-09-08T00:00:00,2018-12-31T00:00:00,1409181171.38,4185876172.39,2373642684.23,-,2373642684.23,0.110059679440594,-,1157805631.44,-,1812233488.16,1778849739.54,363530158.18,4185876172.39,4157486226.05,-0.0158862086582347,291413636.82,-,34327607.45,1157805631.44,-,-,-,-,-,-,-,0.135739,0.171226,0.15921,1444831606.19,0.196920426,2020/9/8 9:27:27,-
605050,016003,80510658,福然德,交运物流,001,001,2,shzb,2020-09-08T00:00:00,2018-12-31T00:00:00,294563463.52,5612857241.43,5257644311.72,0.0863881360900819,5063688835.2,0.0879630447915501,114689386.99,47723243.37,18041585.63,394661460.82,395877294.08,100038673.28,-,-,-,-,-,13501260.53,-,-,-,-,-,-,-,-,0.080804,0.025256,0.027118,259850414.77,0.0340357184,2020/9/8 7:06:51,5063688835.2
300883,016025,80318182,龙利得,造纸印刷,001,001,2,cyb,2020-09-07T00:00:00,2018-12-31T00:00:00,88755762.71,860605112.97,763276634.78,0.298445970016925,633233114.53,0.347495724182467,41430463.73,32721239.94,13183713.15,101970479.88,101953671.91,13197909.2,-,-,-,-,-,3963331.82,-,-,-,-,-,-,-,-,0.340694,0.568216,0.550182,83561189.34,0.530796636,2020/9/6 21:11:33,633233114.53
003002,016041,80426001,壶化股份,化工行业,001,001,2,zxb,2020-09-07T00:00:00,2018-12-31T00:00:00,65857023.21,457357244.75,384855565.39,-0.0331910086752607,240321113.88,-0.0314814979781053,45785944.43,81620129.47,191661.11,76663958.2,82626416.13,16184537.1,-,-,-,-,-,6252545.17,-,-,-,-,-,-,-,-,0.048973,0.593376,0.386026,56068764.2,0.4498921757,2020/9/7 7:05:51,240321113.88
605198,016012,10002531,德利股份,食品饮料,001,001,2,shzb,2020-09-04T00:00:00,2018-12-31T00:00:00,137335846.0,1067584808.0,931154888.0,0.192830620241317,776593703.0,0.253943237000917,91211827.0,61467938.0,-15638419.0,140975307.0,137473400.0,137554.0,-,-,-,-,-,15366547.0,-,-,-,-,-,-,-,-,0.184835,0.632935,0.589071,130404685.0,0.5639077586,2020/9/4 7:00:34,776593703.0
688551,016061,81037187,科威尔,专用设备,001,001,2,,2020-09-03T00:00:00,2018-12-31T00:00:00,33956332.57,139998327.16,107643721.76,0.878384592710844,43828055.87,0.380627018987839,14875184.23,35937956.47,344658.51,38187235.09,38823091.44,4866758.87,-,-,-,-,-,2296041.15,-,-,-,-,-,-,-,-,0.417157,-0.178918,-0.152511,52320556.36,0.3102174942,2020/9/2 19:29:19,43828055.87
003000,016012,81002494,华文食品,食品饮料,001,001,2,zxb,2020-09-02T00:00:00,2018-12-31T00:00:00,115132289.26,804910932.78,695019201.6,0.0185963707347783,535157919.49,-0.0034889241211221,108277145.37,47072763.35,-6376434.03,149849893.69,148860443.14,33728153.88,-,-,-,-,-,6930388.85,-,-,-,-,-,-,-,-,0.04987,0.575586,0.521667,85926061.49,0.3806320756,2020/9/2 7:21:06,535157919.49
605369,016047,80994733,拱东医疗,医疗行业,001,001,2,shzb,2020-09-02T00:00:00,2018-12-31T00:00:00,84926508.54,482551843.66,387990314.7,0.0280711040333919,285454496.26,0.138030180137302,42159936.97,36881952.72,-906288.98,95826509.66,98398931.68,13472423.14,-,-,-,-,-,5537724.08,-,-,-,-,-,-,-,-,0.118828,0.683759,0.919138,83121746.62,0.0949869998,2020/9/2 7:08:05,285454496.26
003001,016005,80462129,中岩大地,工程建设,001,001,2,zxb,2020-09-02T00:00:00,2018-12-31T00:00:00,91880494.68,758685314.31,656201900.72,0.970806205059645,577028478.3,1.01582772427892,2969266.89,19291668.25,6392200.94,104680012.89,104574810.0,12694315.32,-,-,-,-,-,3370026.13,-,-,-,-,-,-,-,-,0.937254,0.756151,0.752954,90102837.73,0.6681110884,2020/9/2 7:15:36,577028478.3
603112,016059,80369437,华翔股份,金属制品,001,001,2,shzb,2020-09-01T00:00:00,2018-12-31T00:00:00,140367679.82,1995513625.93,1850322411.79,0.18835930336588,1553590220.78,0.232305841560692,130282018.7,64387213.47,8664124.99,156051768.14,156742514.11,16750348.67,-,-,-,-,-,11095154.05,-,-,-,-,-,-,-,-,0.183368,0.118129,0.175358,115912221.16,0.0979600814,2020/9/1 0:20:25,1553590220.78
688559,016061,80737660,海目星,专用设备,001,001,2,,2020-09-01T00:00:00,2018-12-31T00:00:00,83343506.05,800701948.34,733203192.63,0.206480003953774,525457510.5,0.170083485892781,73158246.83,45059945.88,3359963.51,96788017.06,96773609.34,13469989.76,-,-,-,-,-,3671565.39,-,-,-,-,-,-,-,-,0.255579,4.835199,3.973872,47221806.05,0.62808742,2020/8/31 19:46:49,525457510.5
003006,016025,80485697,百亚股份,造纸印刷,001,001,2,zxb,2020-09-01T00:00:00,2018-12-31T00:00:00,89350987.0,961162744.0,854881101.0,0.170694040195461,556188695.0,0.269239770877072,245748926.0,33467919.0,-2120859.0,103546471.0,103776279.0,14425292.0,-,-,-,-,-,9276864.0,-,-,-,-,-,-,-,-,0.186319,0.371856,0.362454,87541359.0,0.3797024678,2020/9/1 1:21:30,556188695.0
688390,016007,80461711,固德威,电力行业,001,001,2,,2020-08-31T00:00:00,2018-12-31T00:00:00,56040722.86,835451887.21,768990834.95,-0.186983538875308,563024897.07,-0.189031688231422,115673723.55,36186106.39,-4831032.34,60427386.39,60515327.86,4838088.19,-,-,-,-,-,7522188.88,-,-,-,-,-,-,-,-,-0.20448,-0.291462,0.054864,50077835.97,-0.672288848,2020/8/30 16:39:09,563024897.07
605358,016022,80122153,立昂微,电子元件,001,001,2,shzb,2020-08-31T00:00:00,2018-12-31T00:00:00,180759755.45,1222666990.31,986514796.31,0.218251091110036,761838325.18,0.167354009491968,11071013.27,52181806.93,59970346.31,236483118.59,236993284.24,28013075.62,-,-,-,-,-,14840133.89,-,-,-,-,-,-,-,-,0.311847,0.92465,0.711569,155341968.63,0.8652195257,2020/8/31 7:22:26,761838325.18
300882,016021,80994746,万胜智能,仪器仪表,001,001,2,cyb,2020-08-31T00:00:00,2018-12-31T00:00:00,64609835.53,514775436.5,445174461.34,0.0292918448413044,364374151.18,0.0281623121613338,29187097.98,20706801.75,-1593977.86,72943219.44,73157911.63,8548076.1,-,-,-,-,-,3526676.34,-,-,-,-,-,-,-,-,0.083623,0.441272,0.461035,62298635.53,0.4614975062,2020/8/30 18:57:16,364374151.18
002491,016015,80152409,通鼎互联,通讯行业,001,001,2,zxb,2020-08-29T00:00:00,2018-12-31T00:00:00,564528924.11,4445383179.28,3985802243.84,0.0875194340765908,3133630333.04,0.0701474029091329,228248833.35,179935633.84,210461695.05,642680727.17,636186844.21,69879125.79,-,-,-,-,-,33203276.71,-,-,-,-,-,-,-,-,0.050376,-0.104103,-0.081276,436745248.1,-0.1617847232,2020/8/30 9:45:56,3133630333.04
688378,016061,80621455,奥来德,专用设备,001,001,2,,2020-08-28T00:00:00,2018-12-31T00:00:00,89066358.07,262438310.32,161323178.37,1.56307769559822,89333088.12,3.70121939474026,9787805.78,28793645.27,1527977.24,106384718.93,103902095.15,14835737.08,-,-,-,-,-,3789960.97,-,-,-,-,-,-,-,-,5.332909,7.308925,8.91879,82748773.39,5.6286792994,2020/8/27 22:52:13,89333088.12
600145,016042,10000111,*ST新亿,综合行业,001,001,2,,2020-08-28T00:00:00,2018-12-31T00:00:00,-24646347.41,13385359.08,17482467.41,-0.95111525981526,12094267.94,-0.964534932793104,-,5359348.77,63.39,-33645090.24,-24634170.78,12176.63,-,-,-,-,-,28787.31,-,-,-,-,-,-,-,-,-0.96081,-0.616957,-0.037009,-33657265.73,-0.6169574855,2020/8/27 18:36:05,12094267.94
002473,016019,80150194,ST圣莱,家电行业,001,001,2,,2020-08-27T00:00:00,2018-12-31T00:00:00,12080879.86,147374428.42,154649111.68,0.000285847180580899,115099112.69,0.178874381050689,2411121.31,32973590.59,746487.09,34038395.49,12252948.11,801472.27,-,-,-,-,-,2314530.04,-,-,-,-,-,-,-,-,0.255984,1.596847,1.212324,-36888075.07,0.3566104767,2020/8/26 19:37:05,115099112.69
300362,016043,80180419,天翔环境,机械行业,001,001,2,cyb,2020-08-27T00:00:00,2018-12-31T00:00:00,-1744232911.57,350830020.33,1173354162.67,0.352900867292758,425623002.38,-0.246067307941049,65599153.85,263905413.12,407882722.57,-1544182882.41,-1754503386.76,10168973.72,-,-,-,-,-,7671712.09,-,-,-,-,-,-,-,-,-0.626772,-20.179707,-27.700464,-1395753744.46,-23.2343112515,2020/8/26 21:58:14,425623002.38
688056,016021,80474371,莱伯泰科,仪器仪表,001,001,2,,2020-08-27T00:00:00,2018-12-31T00:00:00,59816132.17,350055212.06,279608991.19,0.0968640643799662,180529125.78,0.167235121361133,59869588.74,22637363.47,21301.67,63967892.8,69927237.08,9987609.63,-,-,-,-,-,3184100.21,-,-,-,-,-,-,-,-,0.086852,0.020723,0.21897,54759935.82,0.1174858756,2020/8/26 20:29:38,180529125.78
300880,016021,80995298,迦南智能,仪器仪表,001,001,2,cyb,2020-08-27T00:00:00,2018-12-31T00:00:00,55617593.78,436105855.03,369976071.41,0.305536070901482,320906108.37,0.316824037727663,17228395.02,12659051.87,-599805.77,64397118.23,64336948.53,8719354.75,-,-,-,-,-,4125800.45,-,-,-,-,-,-,-,-,0.356862,0.890182,0.89165,53176133.78,0.7148875652,2020/8/26 22:53:10,320906108.37
605009,016025,80994689,豪悦护理,造纸印刷,001,001,2,shzb,2020-08-27T00:00:00,2018-12-31T00:00:00,185100799.29,1449541052.49,1234907553.77,0.787145373450314,1064414728.38,0.913034469808587,73525142.46,25027071.33,16159616.78,213251672.71,213692951.05,28592151.76,-,-,-,-,-,6966752.81,-,-,-,-,-,-,-,-,0.904826,1.88239,1.761944,180319199.29,1.8640507228,2020/8/27 0:19:40,1064414728.38
300879,016043,81011001,大叶股份,机械行业,001,001,2,cyb,2020-08-27T00:00:00,2018-12-31T00:00:00,62516641.15,782908920.89,724866509.84,0.0598362227890828,621110231.66,0.0819573338574059,37465852.46,25050038.1,-3499425.7,56373096.75,67276780.56,4760139.41,-,-,-,-,-,9780620.94,-,-,-,-,-,-,-,-,0.048603,-0.072659,0.158578,51867241.15,-0.045943199,2020/8/26 22:48:12,621110231.66
300881,016059,80274140,盛德鑫泰,金属制品,001,001,2,cyb,2020-08-27T00:00:00,2018-12-31T00:00:00,61207489.68,873742388.46,800201606.2,0.0920804683311541,719991317.76,0.146273805370522,21324029.51,20519227.14,12185260.43,70219940.11,70161733.56,8954243.88,-,-,-,-,-,4543250.14,-,-,-,-,-,-,-,-,0.147747,1.636969,2.058881,60496596.37,0.4352067096,2020/8/26 23:26:10,719991317.76
300885,016059,80116874,海昌新材,金属制品,001,001,2,cyb,2020-08-26T00:00:00,2018-12-31T00:00:00,46046279.07,167733372.7,115548410.57,0.139626380010652,96794050.35,0.246752342670088,3755615.15,10139870.45,-4156709.33,52758516.55,53738692.0,7692412.93,-,-,-,-,-,1518519.42,-,-,-,-,-,-,-,-,0.155676,0.203685,0.218742,44252962.82,0.1914361486,2020/8/25 23:51:02,96794050.35
688550,016040,80461625,瑞联新材,材料行业,001,001,2,,2020-08-26T00:00:00,2018-12-31T00:00:00,94642130.09,856567198.33,731376232.33,0.198870725012334,556429640.59,0.238867732163336,16511614.41,115727425.56,7711801.18,107103233.28,106437148.79,11795018.7,-,-,-,-,-,7017489.63,-,-,-,-,-,-,-,-,0.191159,0.187109,0.213226,92456968.84,0.2272165076,2020/8/25 20:06:57,556429640.59
000558,016017,10000900,莱茵体育,房地产,001,001,2,szzb,2020-08-25T00:00:00,2018-12-31T00:00:00,-61123353.8,702474129.86,644438709.47,-0.533248242120987,463558991.54,-0.615485461764527,17053214.47,77110470.5,32131168.9,-14003492.55,-15073368.31,39176185.95,-,-,-,-,-,54584864.06,-,-,-,-,-,-,-,-,-0.46953,-1.17473,-3.144521,-90232366.62,-0.6006640172,2020/8/24 17:27:25,463558991.54
688017,016043,80994719,绿的谐波,机械行业,001,001,2,,2020-08-25T00:00:00,2018-12-31T00:00:00,65066907.03,219533969.3,156665642.15,0.267967985718615,112343595.32,0.20832208967746,7201303.02,12097893.65,-1513228.86,73019144.28,73428395.28,9431248.11,-,-,-,-,-,1539902.0,-,-,-,-,-,-,-,-,0.249467,0.280671,0.339202,54502233.8,0.2432430339,2020/8/24 19:15:00,112343595.32
688513,016024,80480162,苑东生物,医药制造,001,001,2,,2020-08-25T00:00:00,2018-12-31T00:00:00,135020129.28,768758600.58,677330063.49,0.566102277474646,87357422.02,0.226274218501747,412053959.41,43633529.5,-2200321.95,149135989.09,148329170.75,13309041.47,-,-,-,-,-,12089537.54,-,-,-,-,-,-,-,-,0.613893,1.008081,1.097706,85995108.31,0.7464114858,2020/8/24 19:25:32,87357422.02
603565,016016,80468163,中谷物流,港口水运,001,001,2,shzb,2020-08-25T00:00:00,2018-12-31T00:00:00,551107058.08,8078121845.21,7577364771.24,0.443014368016046,7306427135.37,0.515286323275716,16628861.06,116447254.75,115899057.85,737966665.13,737904979.39,185362398.13,-,-,-,-,-,8280778.89,-,-,-,-,-,-,-,-,0.442423,0.232752,0.460373,371568304.36,-0.1717433198,2020/8/25 0:29:38,7306427135.37
002998,016026,81004888,优彩资源,化纤行业,001,001,2,zxb,2020-08-25T00:00:00,2018-12-31T00:00:00,90502321.31,1081936371.07,1015702240.44,0.235238843706911,920511948.17,0.269982586373672,17123312.86,21452138.59,7652729.37,105336764.85,105108833.82,14606512.51,-,-,-,-,-,12000291.13,-,-,-,-,-,-,-,-,0.19958,0.154574,0.117561,73419607.41,0.0572466239,2020/8/24 23:41:28,920511948.17
688215,016003,80424689,瑞晟智能,交运物流,001,001,2,,2020-08-24T00:00:00,2018-12-31T00:00:00,25422525.15,166806760.94,138357857.66,0.604530441160453,98960894.74,0.692843828817747,11385260.67,8653252.51,-399173.83,32163352.13,32162171.18,5667173.95,-,-,-,-,-,1450154.16,-,-,-,-,-,-,-,-,0.702425,1.139649,1.096025,22128527.5,1.4171465707,2020/8/23 15:22:52,98960894.74
002997,016061,80479776,瑞鹄模具,专用设备,001,001,2,zxb,2020-08-24T00:00:00,2018-12-31T00:00:00,90864126.8,871099035.24,795793192.81,0.348358829625301,668729405.51,0.405894958085376,22457735.48,45171371.85,4135726.79,97219162.24,100325810.61,9655048.34,-,-,-,-,-,7285553.35,-,-,-,-,-,-,-,-,0.321228,0.180902,0.191098,84090321.43,0.076405775,2020/8/24 7:55:46,668729405.51
688408,016043,80968955,中信博,机械行业,001,001,2,,2020-08-24T00:00:00,2018-12-31T00:00:00,97242403.46,2073504140.3,1927013643.08,0.257468177794759,1647605238.07,0.259832447519591,153242909.32,45047457.3,12909550.94,116503906.2,117451753.07,20200486.15,-,-,-,-,-,4010053.72,-,-,-,-,-,-,-,-,0.311905,1.349885,1.251952,85091790.7,1.519573265,2020/8/23 15:20:53,1647605238.07
002984,016018,80909928,森麒麟,塑胶制品,001,001,2,zxb,2020-08-24T00:00:00,2018-12-31T00:00:00,488514654.65,4175933244.55,3606960257.98,0.139315311656126,2987642994.15,0.152182746725592,187583625.96,151104676.16,205065579.1,501534449.29,499858684.76,11344011.28,-,-,-,-,-,17489019.41,-,-,-,-,-,-,-,-,0.154676,0.225944,0.289763,498621700.0,0.3432770392,2020/8/26 10:00:50,2987642994.15
002999,016051,80206277,天禾股份,化肥行业,001,001,2,zxb,2020-08-24T00:00:00,2018-12-31T00:00:00,91492402.09,7191008294.24,7010143003.67,0.22089396827017,6451004873.3,0.229827781202536,382894188.31,126543326.91,38819239.07,148182725.01,150317135.65,37041571.35,-,-,-,-,-,8332655.5,-,-,-,-,-,-,-,-,0.22256,0.136866,0.444428,85200876.29,0.1980939702,2020/8/24 7:07:19,6451004873.3
688289,016047,80194304,圣湘生物,医疗行业,001,001,2,,2020-08-24T00:00:00,2018-12-31T00:00:00,6762086.34,303446306.01,293254550.74,0.137149335231219,126045936.67,0.118254969555381,99310340.75,30541724.56,-1746466.34,11703605.38,10689005.64,3926919.3,-,-,-,-,-,3420719.19,-,-,-,-,-,-,-,-,0.351073,1.422053,1.634743,5699756.2,1.1467387827,2020/8/23 15:34:52,126045936.67
002684,016022,80189557,ST猛狮,电子元件,001,001,2,,2020-08-22T00:00:00,2018-12-31T00:00:00,-2776706074.45,1100061843.0,2451386507.46,-0.40490274389846,1207291214.99,-0.611086412902047,195373391.79,482152395.55,353581270.68,-2570192321.98,-2790854453.94,79216446.25,-,-,-,-,-,19550474.17,-,-,-,-,-,-,-,-,-0.718256,-10.337856,-19.06082,-2554166969.63,-11.8342909642,2020/8/21 20:07:19,1207291214.99
002366,016043,80138988,台海核电,机械行业,001,001,2,zxb,2020-08-21T00:00:00,2018-12-31T00:00:00,335587494.47,1379664128.93,913679153.97,-0.271418412543819,534245585.24,-0.32547910659401,13669215.74,68474665.98,181843341.16,400529671.82,399772088.86,59963904.58,-,-,-,-,-,14855048.73,-,-,-,-,-,-,-,-,-0.441388,-0.672552,-0.669039,299828154.16,-0.7011722867,2020/8/20 20:58:18,534245585.24
002470,016051,80148851,*ST金正,化肥行业,001,001,2,,2020-08-21T00:00:00,2018-12-31T00:00:00,421438192.07,15481574104.98,14904373038.51,-0.214160287037011,12043916189.43,-0.275824322814486,1714313387.44,484634681.36,10888112.05,623731491.95,630863323.84,147683048.87,-,-,-,-,-,76687708.18,-,-,-,-,-,-,-,-,-0.219425,-0.317502,-0.410987,362188384.09,-0.4508912042,2020/8/20 19:20:15,12043916189.43
688095,016057,80404742,福昕软件,软件服务,001,001,2,,2020-08-20T00:00:00,2018-12-31T00:00:00,38487811.92,280887366.89,237247591.53,0.244205112590644,18580062.28,0.0271080955937645,109385123.37,50606183.65,1709640.41,48157175.34,47586549.67,8354548.13,-,-,-,-,-,1465407.9,-,-,-,-,-,-,-,-,0.272955,0.385057,0.49895,32941789.84,0.5705102455,2020/8/19 19:41:12,18580062.28
605006,016044,80511082,山东玻纤,玻璃陶瓷,001,001,2,shzb,2020-08-20T00:00:00,2018-12-31T00:00:00,168819040.6,1803404164.65,1593788915.43,0.0266113840086651,1257797691.26,-0.0167882387281395,59136010.43,76230897.46,120363166.84,211332526.7,205510617.61,36691577.01,-,-,-,-,-,23680983.72,-,-,-,-,-,-,-,-,0.056728,0.434512,0.390336,161579806.24,0.3976911265,2020/8/20 0:07:53,1257797691.26
300878,016024,80511092,维康药业,医药制造,001,001,2,cyb,2020-08-19T00:00:00,2018-12-31T00:00:00,87776673.01,577652191.78,480341390.13,0.554078579155092,142298649.16,0.144157007472399,290647600.62,23162555.36,1350216.99,103392877.24,103399223.0,15622549.99,-,-,-,-,-,6482534.55,-,-,-,-,-,-,-,-,0.420938,-0.014067,-0.077567,79219473.01,0.0054393371,2020/8/18 20:19:23,142298649.16
300877,016010,80457624,金春股份,纺织服装,001,001,2,cyb,2020-08-19T00:00:00,2018-12-31T00:00:00,72587078.88,864544987.08,786426566.08,0.484270647673332,698304286.76,0.502255236459891,27417078.97,18580664.63,10402844.6,84725449.89,85615416.2,12817671.02,-,-,-,-,-,4740261.43,-,-,-,-,-,-,-,-,0.429132,0.099504,0.200535,65119920.8,0.1810756359,2020/8/18 20:16:48,698304286.76
