scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,netoperatecashflow,netoperatecashflow_zb,salegoodsservicerec,salegoodsservicerec_zb,employeepay,employeepay_zb,netinvcashflow,netinvcashflow_zb,invincomerec,invincomerec_zb,buyfilassetpay,buyfilassetpay_zb,netfinacashflow,netfinacashflow_zb,nicashequi,nicashequi_tb,niclientdeposit,niclientdeposit_zb,niloanadvances,niloanadvances_zb,intandcommrec,intandcommrec_zb,agentuwsecurityrec,invpay,invpay_zb,cashequibeginning,cashequibeginning_zb,cashequiending,cashequiending_zb,premiumrec,premiumrec_zb,indemnitypay,indemnitypay_zb,eutime,nideposit,nideposit_zb
605177,016024,80153560,东亚药业,医药制造,001,001,2,shzb,2020-01-10T00:00:00,2016-12-31T00:00:00,54350200.0,2.29177788178939,399613200.0,16.8504383246259,99669500.0,4.20275096667552,-38534000.0,-1.62485821389567,111200.0,0.0046889560747703,40114900.0,1.6915198205378,-39939400.0,-1.68411953464641,-23715300.0,-,-,-,-,-,-,-,-,-,-,61163800.0,2.57908607523413,37448500.0,1.57908607523413,-,-,-,-,2020/1/10 19:09:53,-,-
300870,016022,80995322,欧陆通,电子元件,001,001,2,cyb,2020-01-10T00:00:00,2016-12-31T00:00:00,35725114.8,111.11352092159,636954916.79,1981.07980531543,117160447.02,364.396583580457,-20016168.07,-62.2549968577291,-,-,20066965.32,62.4129882688759,-17474669.72,-54.3503384216164,-321519.06,-,-,-,-,-,-,-,-,-,-,16775930.51,52.1770949131289,16454411.45,51.1770949131289,-,-,-,-,2020/1/10 19:08:52,-,-
605111,016022,80341818,新洁能,电子元件,001,001,2,shzb,2020-01-10T00:00:00,2016-12-31T00:00:00,393875.1,0.0389018022866838,379945989.51,37.5260679426967,15243210.11,1.50552382192629,-8404275.08,-0.830063762662489,-,-,3509045.34,0.346577349092871,-2412505.34,-0.23827554915822,-10124854.81,-1.32666236122404,-,-,-,-,-,-,-,30500000.0,3.01238887592503,46102541.31,4.55340270800387,35977686.5,3.55340270800387,-,-,-,-,2020/1/10 19:01:48,-,-
688055,016022,80124162,龙腾光电,电子元件,001,001,2,,2020-01-09T00:00:00,2016-12-31T00:00:00,1788695640.17,15.4433664104407,4669154996.81,40.3128792979132,329629957.17,2.84598234272565,-108954435.78,-0.940698482181938,-,-,108964365.78,0.940784216515389,-1571109246.62,-13.5647536794343,115822910.15,2.98637101346623,-,-,-,-,-,-,-,-,-,211361137.3,1.82486467509986,327184047.45,2.82486467509986,-,-,-,-,2020/1/9 17:30:27,-,-
688178,016048,80691063,万德斯,环保工程,001,001,2,,2020-01-08T00:00:00,2016-12-31T00:00:00,7741127.15,2.68441265235664,138896936.55,48.1656852579146,18311546.69,6.34994706408554,-34768440.91,-12.0567510225585,-,-,34768440.91,12.0567510225585,29596300.0,10.2631930264758,2883732.18,-,-,-,-,-,-,-,-,-,-,64857003.48,22.4906473388246,67740735.66,23.4906473388246,-,-,-,-,2020/1/7 19:14:55,-,-
688516,016061,80468127,奥特维,专用设备,001,001,2,,2020-01-08T00:00:00,2016-12-31T00:00:00,19451469.54,1.90769172199183,245577142.39,24.084837430119,86351400.89,8.46886412985387,3428102.28,0.336209165495129,647220.46,0.0634757755092341,11458155.18,1.1237519993661,-12683233.85,-1.24390088748696,10196337.97,-0.686434629000397,-,-,-,-,-,-,-,111000000.0,10.8862613544772,36675965.38,3.59697427526522,46872303.35,4.59697427526522,-,-,-,-,2020/1/8 17:23:04,-,-
603195,016020,80958074,公牛集团,输配电气,001,001,2,shzb,2020-01-07T00:00:00,2016-12-31T00:00:00,1779243599.6,38.6639975894823,6386652872.17,138.78567909979,586670088.52,12.7486820205272,-1061996052.91,-23.0777915058866,69866269.98,1.51823465583922,363134165.67,7.89111648864719,-673522945.31,-14.6360450810565,46018097.21,2.40720838806169,-,-,-,-,-,-,-,-,-,67713923.31,1.47146291166696,113732020.52,2.47146291166696,-,-,-,-,2020/1/7 4:55:34,-,-
300189,016009,80054037,神农科技,农牧饲渔,001,001,2,cyb,2020-01-07T00:00:00,2016-12-31T00:00:00,-867519987.39,-17.9157184588081,421836772.94,8.71162505696559,41196023.54,0.85076582683192,387184672.4,7.99600203236101,15171813.31,0.313322966297676,106774007.54,2.20505934803934,431916135.37,8.9197805140905,-48422282.89,0.126823120330382,-,-,-,-,-,-,-,645000.0,0.013320313737897,249938799.88,5.16164841810084,201516516.99,4.16164841810084,-,-,-,-,2020/1/7 21:15:48,-,-
002626,016012,80018831,金达威,食品饮料,001,001,2,zxb,2020-01-04T00:00:00,2016-12-31T00:00:00,374051843.65,0.857176788863956,1600699659.14,3.66816155848469,279406305.06,0.640287177901934,-472182388.42,-1.08205263611182,-,-,20614886.1,0.0472410500575652,528696678.05,1.21156071936912,436376542.75,2.4455060536464,-,-,-,-,-,-,-,411927866.04,0.943973439644746,204044407.88,0.467587938146568,640420950.63,1.46758793814657,-,-,-,-,2020/1/3 15:50:30,-,-
300931,016043,80520714,通用电梯,机械行业,001,001,2,cyb,2020-01-03T00:00:00,2016-12-31T00:00:00,40770287.89,5.2647146790336,415813672.73,53.6945030280606,23561094.47,3.04247152350207,54476336.48,7.03459266954491,327508.71,0.0422915805181566,9397808.95,1.21354999658842,-102942580.54,-13.2930951169336,-7744064.09,-1.73148960586668,-,-,-,-,-,-,-,55000000.0,7.10221394874845,19330088.07,2.49611674765982,11586023.98,1.49611674765982,-,-,-,-,2020/1/3 20:45:08,-,-
300902,016061,80372355,国安达,专用设备,001,001,2,cyb,2020-01-03T00:00:00,2016-12-31T00:00:00,52980570.68,2.74396251364545,158012499.63,8.18376189812939,27348979.83,1.41645464510435,-8266284.7,-0.428126293333481,20533.37,0.00106346150741032,9991318.07,0.517468987104319,-25406233.99,-1.31583621668654,19308051.92,4.59570389552648,-,-,-,-,-,-,-,3500000.0,0.181271524154882,8154145.72,0.42231840652726,27462197.64,1.42231840652726,-,-,-,-,2020/1/17 11:10:15,-,-
688360,016043,80372749,德马科技,机械行业,001,001,2,,2020-01-03T00:00:00,2016-12-31T00:00:00,30806694.44,0.573288974264927,455488949.82,8.47630028401438,63785543.12,1.18700007426685,-26845012.45,-0.499565108537159,-,-,26957181.29,0.501652484686954,49612484.1,0.923250307682929,53736764.22,3.14066456901509,-,-,-,-,-,-,-,-,-,27167170.81,0.505560228724914,80903935.03,1.50556022872491,-,-,-,-,2020/1/3 17:21:29,-,-
300888,016061,80490043,稳健医疗,专用设备,001,001,2,cyb,2020-01-03T00:00:00,2016-12-31T00:00:00,450141993.61,3.4028974587847,2778878984.91,21.0072385386316,404673676.16,3.05917475772101,-298239572.25,-2.25457454964276,330649.43,0.00249958040144649,287974470.73,2.17697439597472,-22174128.53,-0.167627741238639,132281974.13,1.50786447547926,-,-,-,-,-,-,-,180000000.0,1.36072961704597,175894934.32,1.32969692565322,308176908.45,2.32969692565322,-,-,-,-,2020/1/3 20:27:30,-,-
605228,016035,80995079,神通科技,汽车行业,001,001,2,shzb,2020-01-03T00:00:00,2016-12-31T00:00:00,158121474.73,4.81552350209797,1127984903.39,34.3523093340824,143992935.07,4.38524472497912,-136068112.27,-4.14389755497248,-,-,157585584.99,4.79920320378359,10796902.98,0.328815172884276,32835780.92,-,-,-,-,-,-,-,-,15000000.0,0.456818737965925,15336536.51,0.467067816884435,48172317.43,1.46706781688444,-,-,-,-,2020/1/3 20:25:34,-,-
688189,016024,80994766,南新制药,医药制造,001,001,2,,2020-01-03T00:00:00,2016-12-31T00:00:00,75345956.76,1.32158631334919,309732444.17,5.43278201800703,52856859.15,0.927122099488033,-28484881.57,-0.499631715344675,-,-,38485482.61,0.675044677473868,10150681.06,0.178045401995488,57011756.25,-,-,-,-,-,-,-,-,-,-,46392051.48,0.813727808639468,103403807.73,1.81372780863947,-,-,-,-,2020/1/3 17:18:27,-,-
300894,016019,80650875,火星人,家电行业,001,001,2,cyb,2020-01-03T00:00:00,2016-12-31T00:00:00,137300641.3,2.35454589181733,428039616.85,7.34038029135727,43140614.97,0.739811240401591,-23355513.13,-0.400519815281644,90630.15,0.00155420138855017,35042927.58,0.600945344388143,-55632125.32,-0.95402607653569,58313002.85,1.88900046955408,-,-,-,-,-,-,-,25000000.0,0.428720847463612,31118623.28,0.533648101780099,89431626.13,1.5336481017801,-,-,-,-,2020/1/3 20:23:35,-,-
002593,016033,80175260,日上集团,钢铁行业,001,001,2,zxb,2020-01-02T00:00:00,2016-12-31T00:00:00,163444925.68,2.24114168460678,1446605135.17,19.8357156461568,158220080.58,2.16949909245835,-30169646.13,-0.413683393782181,10681239.64,0.146460168774806,87037683.79,1.1934526597375,-66638572.48,-0.913741934576886,72929314.02,0.0223650454438199,-,-,-,-,-,-,-,18036000.0,0.247307961721042,154316417.87,2.11597243088946,227245731.89,3.11597243088946,-,-,-,-,2020/1/2 7:31:10,-,-
300813,016024,80434848,泰林生物,医药制造,001,001,2,cyb,2019-12-31T00:00:00,2016-12-31T00:00:00,31563270.62,0.696433617960839,113325057.24,2.5004816696424,31550688.46,0.696155996566147,23824981.71,0.525690712154282,51810.51,0.00114318257325439,14244492.82,0.314300244422826,-10132200.0,-0.22356379948254,45321290.94,2.53908474791097,-,-,-,-,-,-,-,-,-,20504504.81,0.452425435920295,65825795.75,1.45242543592029,-,-,-,-,2019/12/31 0:24:55,-,-
688181,016040,80365373,八亿时空,材料行业,001,001,2,,2019-12-31T00:00:00,2016-12-31T00:00:00,39180062.06,20.9950497844999,110781326.44,59.3633430248002,24610478.63,13.1877847274962,-46509569.35,-24.9226436258203,95982.99,0.0514334982529928,46605552.34,24.9740771240733,9161976.73,4.90954193171535,1866157.14,-0.75748682568774,-,-,-,-,-,-,-,57600000.0,30.8655679446159,33214645.09,17.7984181385711,35080802.23,18.7984181385711,-,-,-,-,2019/12/30 19:10:37,-,-
688559,016061,80737660,海目星,专用设备,001,001,2,,2019-12-31T00:00:00,2016-12-31T00:00:00,-95016011.44,-4.16932109952154,284913618.98,12.5020651272494,60291536.51,2.64560437218997,-13635418.66,-0.598324828188007,-,-,11040489.65,0.48445883750721,130849580.1,5.7417050758752,22789324.49,-,-,-,-,-,-,-,-,-,-,16047858.06,0.704183139216866,38837182.55,1.70418313921687,-,-,-,-,2019/12/31 17:18:10,-,-
603551,016019,80703659,奥普家居,家电行业,001,001,2,shzb,2019-12-31T00:00:00,2016-12-31T00:00:00,334842292.42,2.35938493377935,1350714346.66,9.51748077077398,57828213.5,0.407472469183007,5719382.83,0.0403002427862136,6872343.28,0.0484242987270365,62562084.62,0.44082854292823,-199726578.38,-1.40732485284146,141919314.49,32.9507567501922,-,-,-,-,-,-,-,152000000.0,1.0710311034564,206823257.54,1.45732987989153,348742572.03,2.45732987989153,-,-,-,-,2019/12/31 0:11:19,-,-
688819,016007,80290132,天能股份,电力行业,001,001,2,,2019-12-30T00:00:00,2016-12-31T00:00:00,2234179342.34,3.34185485447582,25077961894.08,37.5112718607068,1266839700.2,1.89492146925051,-767076206.48,-1.14738208155358,-,-,889569907.8,1.33060648195924,-799134741.64,-1.19533479927929,668544697.37,3.59882176113612,-,-,-,-,-,-,-,183638271.07,0.274683610224444,1412170022.28,2.11230457415243,2080714719.65,3.11230457415243,-,-,-,-,2019/12/30 17:31:07,-,-
688081,016015,80589725,兴图新科,通讯行业,001,001,2,,2019-12-30T00:00:00,2016-12-31T00:00:00,-10587018.9,-0.740539982170848,94394042.78,6.60266723027532,42624623.69,2.98150389317164,-463075.74,-0.0323911861764365,-,-,463075.74,0.0323911861764365,-3246255.53,-0.227068831652715,-14296350.17,-,-,-,-,-,-,-,-,-,-,23080793.39,1.61445355741451,8784443.22,0.614453557414508,-,-,-,-,2019/12/29 15:11:53,-,-
688056,016021,80474371,莱伯泰科,仪器仪表,001,001,2,,2019-12-30T00:00:00,2016-12-31T00:00:00,47111722.46,1.01629467586295,334553975.75,7.21700261823768,66916419.86,1.44352185996317,-371257.95,-0.00800878121739539,-,-,1741511.49,0.0375679080030212,-3500000.0,-0.0755020444973202,46356360.59,-,-,-,-,-,-,-,-,-,-,101222656.87,2.18357644089592,147579017.46,3.18357644089592,-,-,-,-,2019/12/30 17:20:07,-,-
688338,016047,81007906,赛科希德,医疗行业,001,001,2,,2019-12-27T00:00:00,2016-12-31T00:00:00,35296841.71,1.26319627479676,148075809.05,5.29930728409854,21346826.51,0.763955935426515,-4498452.94,-0.160989729416687,-,-,4499266.44,0.161018842791135,-3312000.0,-0.118529190132656,27942484.01,-,-,-,-,-,-,-,-,-,-,63812487.94,2.28370848909363,91754971.95,3.28370848909363,-,-,-,-,2019/12/27 17:29:04,-,-
300895,016057,80316782,铜牛信息,软件服务,001,001,2,cyb,2019-12-27T00:00:00,2016-12-31T00:00:00,44567998.95,1.73983051832232,206000881.6,8.04179296923501,15396819.59,0.601055852604865,-20934111.34,-0.817218781219017,2734502.8,0.106748598455481,23668614.14,0.923967379674498,1982400.0,0.0773882628966938,25616287.61,-0.642726341962855,-,-,-,-,-,-,-,256000000.0,9.99364169771671,94851114.78,3.70276584273563,120467402.39,4.70276584273563,-,-,-,-,2019/12/27 18:58:42,-,-
688393,016047,80167729,安必平,医疗行业,001,001,2,,2019-12-27T00:00:00,2016-12-31T00:00:00,43373944.41,8.25750290880593,251769186.02,47.9316514600534,30744288.47,5.85307734686133,-22320923.61,-4.24944270446189,328679.22,0.0625737329664749,15788597.27,3.00582272736376,-15800350.0,-3.00806020434405,5252670.8,-,-,-,-,-,-,-,-,89500000.0,17.0389509275929,90717266.59,17.2706933375684,95969937.39,18.2706933375684,-,-,-,-,2019/12/27 17:32:05,-,-
688585,016040,81022691,上纬新材,材料行业,001,001,2,,2019-12-27T00:00:00,2016-12-31T00:00:00,297542553.47,2.65042633535756,858193757.46,7.64455137285357,38184840.8,0.340139944648153,-230516318.9,-2.05337527428272,-,-,22604991.14,0.201358975814601,44956788.38,0.400462570767925,112262147.98,-,-,-,-,-,-,-,-,601000000.0,5.35354089347258,68731025.79,0.612236867249723,180993173.77,1.61223686724972,-,-,-,-,2019/12/27 17:38:05,-,-
003037,016004,81024311,三和管桩,水泥建材,001,001,2,zxb,2019-12-27T00:00:00,2016-12-31T00:00:00,618438370.04,52.7197224226498,2908889527.05,247.972725906884,319821424.31,27.2636652757318,-173375113.26,-14.7796260530722,479404.73,0.0408675876499556,86209132.45,7.34902902736694,-433373766.13,-36.943607904138,11730683.35,-,-,-,-,-,-,-,-,669200000.0,57.0469750170181,156496820.09,13.3408102001151,168227503.44,14.3408102001151,-,-,-,-,2019/12/27 19:05:43,-,-
688556,016061,80451943,高测股份,专用设备,001,001,2,,2019-12-27T00:00:00,2016-12-31T00:00:00,-44511182.71,-14.6063883947856,72637815.92,23.8361707526162,35562915.52,11.670005713404,-35550839.68,-11.6660430146282,-,-,35645839.68,11.6972173580858,77014644.66,25.2724314094138,-3047377.73,-1.82238233148655,-,-,-,-,-,-,-,-,-,4720456.98,1.54902260180263,1673079.25,0.549022601802632,-,-,-,-,2019/12/27 17:30:05,-,-
688590,016057,80009638,新致软件,软件服务,001,001,2,,2019-12-27T00:00:00,2016-12-31T00:00:00,16507352.23,0.226070712921187,677817977.81,9.28282085093084,527409308.67,7.22295112814086,-77110781.73,-1.05604394676511,512978.07,0.0070253131078814,44748706.57,0.612840378979475,132532974.11,1.81505934599015,73018534.85,-,-,-,-,-,-,-,-,43238152.79,0.592153113984319,159171748.98,2.17988144115713,232190283.83,3.17988144115713,-,-,-,-,2019/12/27 18:17:15,-,-
688085,016047,80396734,三友医疗,医疗行业,001,001,2,,2019-12-27T00:00:00,2016-12-31T00:00:00,19387609.41,0.712477371846368,90289639.96,3.31806382227171,29015220.75,1.06628351058276,7822993.33,0.287488034747347,1535467.68,0.0564270691690936,3282645.29,0.120634289636386,-,-,27211544.08,-,-,-,-,-,-,-,-,5930000.0,0.217922216488937,26960500.81,0.990774383502019,54172044.89,1.99077438350202,-,-,-,-,2019/12/27 17:30:05,-,-
300916,016022,80995320,朗特智能,电子元件,001,001,2,cyb,2019-12-27T00:00:00,2016-12-31T00:00:00,33450324.26,1.91107320401325,343029439.95,19.5978480142876,53058305.3,3.0313100919753,-21428200.07,-1.22422905816136,113808.03,0.00650204389183211,18189761.73,1.0392116369155,2158796.05,0.123335643984118,17503423.83,-,-,-,-,-,-,-,-,6652900.0,0.380091350390388,35524617.18,2.02958104225943,53028041.01,3.02958104225943,-,-,-,-,2019/12/27 19:04:16,-,-
688155,016061,81021135,先惠技术,专用设备,001,001,2,,2019-12-26T00:00:00,2016-12-31T00:00:00,-19322023.05,-2.62402320828831,114046996.51,15.4881279720767,36323500.39,4.93290520267905,-1671109.45,-0.226944661490294,52060.25,0.00707003111815931,1723169.7,0.234014692608454,28356643.23,3.8509678697786,7363510.73,-,-,-,-,-,-,-,-,45600000.0,6.19269824843455,6114952.16,0.830439770405549,13478462.89,1.83043977040555,-,-,-,-,2019/12/26 17:18:57,-,-
688577,016043,80478725,浙海德曼,机械行业,001,001,2,,2019-12-26T00:00:00,2016-12-31T00:00:00,26755967.33,6.95585979284345,124053188.95,32.2506220219442,34584990.1,8.99120331197081,-9208852.29,-2.39406352206236,341572.6,0.0888000454393214,9794322.33,2.54627059650382,-13764921.69,-3.57852377954409,3846536.32,0.351732122670712,-,-,-,-,-,-,-,-,-,11433020.74,2.97228981838913,15279557.06,3.97228981838913,-,-,-,-,2019/12/26 17:18:57,-,-
605055,016010,80994749,迎丰股份,纺织服装,001,001,2,shzb,2019-12-26T00:00:00,2016-12-31T00:00:00,349765851.75,18.5579934519511,688662709.79,36.5392962032798,89815234.76,4.76544674164729,-287459009.61,-15.2520961990873,-,-,105078680.38,5.57529974031177,-44842078.39,-2.37924598118946,18847180.47,-,-,-,-,-,-,-,-,-,-,4337835.09,0.230158303885547,23185015.56,1.23015830388555,-,-,-,-,2019/12/26 21:37:28,-,-
605337,016012,80994739,李子园,食品饮料,001,001,2,shzb,2019-12-26T00:00:00,2016-12-31T00:00:00,116034248.03,1.92725343213955,549501826.41,9.12686813501663,37850078.49,0.628665199413744,19602150.85,0.325578983311998,-,-,37543529.06,0.62357361265278,-75429346.66,-1.25283241545155,60207052.22,-,-,-,-,-,-,-,-,-,-,42084073.6,0.698989105897801,102291125.82,1.6989891058978,-,-,-,-,2019/12/26 21:42:28,-,-
601568,016041,80139860,北元集团,化工行业,001,001,2,shzb,2019-12-26T00:00:00,2016-12-31T00:00:00,2143885110.1,4.56525744585448,6473145427.13,13.7841226752704,465098199.73,0.990394965368203,-1581776036.54,-3.36828442646891,5966157.86,0.0127045271526877,47799691.07,0.101786189259313,-1032407904.63,-2.19844237527788,-469608808.6,-,-,-,-,-,-,-,-,-,-,682885013.15,1.45415716367378,213276204.55,0.454157163673782,-,-,-,-,2019/12/26 21:44:31,-,-
688318,016057,80198877,财富趋势,软件服务,001,001,2,,2019-12-26T00:00:00,2016-12-31T00:00:00,137467943.51,1.12016488801007,204829052.71,1.66906048807965,25718818.5,0.209571167715244,8146407.99,0.0663814410894922,8454388.04,0.0688910329944041,307980.05,0.00250959190491193,-25200000.0,-0.205343547427116,122721168.09,0.258233426018486,-,-,-,-,-,-,-,-,-,516521788.79,4.20890541402929,639242956.88,5.20890541402929,-,-,-,-,2019/12/26 17:25:28,-,-
688390,016007,80461711,固德威,电力行业,001,001,2,,2019-12-26T00:00:00,2016-12-31T00:00:00,119407246.85,1.13280000583313,460182989.42,4.36569225780858,42934426.61,0.407312956267613,-11552472.1,-0.109596702105581,-,-,7905248.14,0.0749959937553349,-4064930.56,-0.0385634329871434,105408939.12,3.13646889045553,-,-,-,-,-,-,-,3000000.0,0.028460584320887,29249773.1,0.277488544559787,134658712.22,1.27748854455979,-,-,-,-,2019/12/26 17:21:28,-,-
688311,016014,80995077,盟升电子,电子信息,001,001,2,,2019-12-25T00:00:00,2016-12-31T00:00:00,-50440486.96,-72.6511901249031,121600396.79,175.145286631744,30261114.7,43.586137445593,-49778637.82,-71.6979057574807,959465.75,1.38195193628604,50738103.57,73.0798576937667,99525745.09,143.350396965641,-694283.01,-,-,-,-,-,-,-,-,100000000.0,144.033482830006,20617080.74,29.6954994476964,19922797.73,28.6954994476964,-,-,-,-,2019/12/25 17:26:49,-,-
601816,016003,80116303,京沪高铁,交运物流,001,001,2,shzb,2019-12-25T00:00:00,2016-12-31T00:00:00,14384764849.67,6.81369913824137,27594171543.4,13.0706608575574,35404163.93,0.0167700566384671,-234378569.08,-0.11101919780074,-,-,327327165.38,0.155046596032737,-16261539790.28,-7.70267994044063,-2111153509.69,-,-,-,-,-,-,-,-,-,-,6372062863.71,3.01828494918196,4260909354.02,2.01828494918196,-,-,-,-,2020/1/3 7:49:10,-,-
688508,016014,80365473,芯朋微,电子信息,001,001,2,,2019-12-25T00:00:00,2016-12-31T00:00:00,10862982.94,0.947922144545918,164174192.21,14.3261158761239,27605005.39,2.40885915535557,-9845214.46,-0.859109956812441,4005575.69,0.349533265326641,2850790.15,0.248764738706142,10355469.17,0.903635640194196,11459783.91,1.3392077509914,-,-,-,-,-,-,-,-,-,12582057.23,1.09793145567262,24041841.14,2.09793145567262,-,-,-,-,2019/12/25 17:21:18,-,-
688600,016021,80994889,皖仪科技,仪器仪表,001,001,2,,2019-12-25T00:00:00,2016-12-31T00:00:00,42172204.51,1.43672474731839,175811798.81,5.98956505015036,48041595.74,1.6366834577964,-14700631.78,-0.500821849958852,161315.07,0.00549568977664997,5261677.28,0.17925508159732,1711760.01,0.058316324612668,29353016.01,-,-,-,-,-,-,-,-,20000000.0,0.681360988362708,26648271.23,0.907854621171516,56001287.24,1.90785462117152,-,-,-,-,2019/12/25 17:23:19,-,-
688078,016057,80200943,龙软科技,软件服务,001,001,2,,2019-12-24T00:00:00,2016-12-31T00:00:00,-17659177.34,-1.07070453702802,38628976.79,2.34213745711231,33148973.65,2.00987598694545,-532715.8,-0.0322994221658635,-,-,534455.8,0.0324049211853568,1698848.86,0.103003959193881,-16493044.28,-11.8431242938315,-,-,-,-,-,-,-,-,-,22262113.61,1.34978802166897,5769069.33,0.349788021668975,-,-,-,-,2020/3/13 11:20:08,-,-
688069,016048,80994723,德林海,环保工程,001,001,2,,2019-12-24T00:00:00,2016-12-31T00:00:00,1602888.57,0.293968874938981,57640352.1,10.5712086136616,6620520.37,1.21419976479058,-17300146.93,-3.17283735405959,104507.07,0.0191665386890053,9604654.0,1.76148821783549,10244679.17,1.87886847912061,-5452579.19,-,-,-,-,-,-,-,-,42030000.0,7.70827869443561,14564585.59,2.67113692116776,9112006.4,1.67113692116776,-,-,-,-,2019/12/24 17:24:37,-,-
002973,016006,80920908,侨银股份,公用事业,001,001,2,zxb,2019-12-24T00:00:00,2016-12-31T00:00:00,58728681.94,0.763168475099754,827077932.55,10.7477263872141,482025996.57,6.26383961990832,-103242081.96,-1.34161196289121,397738.22,0.00516853538712826,93604230.39,1.21636984536116,121467157.75,1.57844348779146,76953757.73,0.11213172659852,-,-,-,-,-,-,-,475350000.0,6.17708626611599,84919134.38,1.10350861198939,161872892.11,2.10350861198939,-,-,-,-,2019/12/24 0:10:12,-,-
688466,016048,80995291,金科环境,环保工程,001,001,2,,2019-12-24T00:00:00,2016-12-31T00:00:00,12317960.03,0.492823133212461,161170273.1,6.44818125537058,21383499.5,0.855521790700038,-3223760.42,-0.1289778264454,-,-,3223760.42,0.1289778264454,17259735.18,0.690536156076887,24994687.14,-,-,-,-,-,-,-,-,-,-,30271132.34,1.21110267035733,55265819.48,2.21110267035733,-,-,-,-,2019/12/24 17:21:12,-,-
688268,016041,80553201,华特气体,化工行业,001,001,2,,2019-12-23T00:00:00,2016-12-31T00:00:00,74220200.32,10.0482352330196,649556443.55,87.939616354757,82851997.95,11.2168434110642,-64232550.91,-8.696066278154,-,-,70478166.24,9.54162330629749,-3516816.71,-0.476121075140397,7386391.6,-0.44701298510576,-,-,-,-,-,-,-,50000.0,0.00676920514206152,55427381.9,7.50398637136975,62813773.5,8.50398637136975,-,-,-,-,2019/12/22 15:16:53,-,-
300812,016061,80968792,易天股份,专用设备,001,001,2,cyb,2019-12-23T00:00:00,2016-12-31T00:00:00,29929007.84,4.06003317117722,198011286.2,26.861311091142,41448014.46,5.62264925341518,-6759242.9,-0.916928169913037,-,-,6955122.9,0.943500360405343,-15798148.36,-2.14310500126419,7371616.58,8.08870733362127,-,-,-,-,-,-,-,-,-,19173018.71,2.60092457358926,26544635.29,3.60092457358926,-,-,-,-,2019/12/23 0:25:12,-,-
688060,016057,80511077,云涌科技,软件服务,001,001,2,,2019-12-20T00:00:00,2016-12-31T00:00:00,9399619.11,1.77069495855051,112856279.21,21.2598023706426,13058305.11,2.45991616840007,-7840214.92,-1.47693527475247,-,-,7640214.92,1.43925938729727,3749030.82,0.706240316201969,5308435.01,55.694890498008,-,-,-,-,-,-,-,-,-,4623133.92,0.870903366301173,9931568.93,1.87090336630117,-,-,-,-,2019/12/20 17:21:56,-,-
002983,016022,80958310,芯瑞达,电子元件,001,001,2,zxb,2019-12-20T00:00:00,2016-12-31T00:00:00,66954720.87,12.7447820421517,391125011.34,74.4503592277078,30217557.43,5.75188990839491,-83304488.04,-15.8569482391575,1814313.8,0.345353302001869,38551885.13,7.33832307732117,21026451.81,4.0023696903847,5253500.66,-0.519849123973588,-,-,-,-,-,-,-,290000000.0,55.2012874402113,11524772.39,2.19373197718414,16778273.05,3.19373197718414,-,-,-,-,2019/12/20 20:17:58,-,-
003002,016041,80426001,壶化股份,化工行业,001,001,2,zxb,2019-12-20T00:00:00,2016-12-31T00:00:00,102618662.4,3.85766013038649,356026251.65,13.3838060664602,97282516.97,3.65706274396748,-37418239.25,-1.40663351410034,7792597.8,0.292940807667334,27698995.75,1.04126587754588,-91970881.56,-3.45738674284757,-26601270.96,-8.35584970623232,-,-,-,-,-,-,-,15391663.44,0.578606317838883,88375791.64,3.32223944385551,61774520.68,2.32223944385551,-,-,-,-,2019/12/20 20:15:27,-,-
300929,016048,80205700,华骐环保,环保工程,001,001,2,cyb,2019-12-20T00:00:00,2016-12-31T00:00:00,3021994.05,0.204633983464205,158235129.93,10.7148738302618,20040128.3,1.35701500906752,-3765386.12,-0.254972692952995,-,-,4052602.76,0.274421535071133,15511193.58,1.05033870948879,14767801.51,-,-,-,-,-,-,-,-,-,-,34180309.71,2.31451578536283,48948111.22,3.31451578536283,-,-,-,-,2019/12/20 20:57:01,-,-
605336,016019,80994743,帅丰电器,家电行业,001,001,2,shzb,2019-12-20T00:00:00,2016-12-31T00:00:00,182545117.73,9.45019631590496,504192939.3,26.1016143117319,47700127.77,2.46939264838069,-188677233.13,-9.76765040661089,-,-,73297233.13,3.79453173607018,25448841.81,1.31746361725557,19316542.39,-,-,-,-,-,-,-,-,170380000.0,8.82041912885011,4435312.21,0.229612117968696,23751854.6,1.2296121179687,-,-,-,-,2019/12/20 20:30:57,-,-
300999,016012,80994788,金龙鱼,食品饮料,001,001,2,cyb,2019-12-20T00:00:00,2016-12-31T00:00:00,1653140000.0,1.10121236344258,161354710000.0,107.483819610978,3469860000.0,2.31139088729017,-7135900000.0,-4.75346389555023,1019630000.0,0.679209965361045,3111030000.0,2.07236211031175,6909740000.0,4.60281108446576,1501200000.0,-,-,-,-,-,-,-,-,14252240000.0,9.49389821476152,2916200000.0,1.9425792699174,4417400000.0,2.9425792699174,-,-,-,-,2019/12/20 20:29:59,-,-
