scode,hycode,companycode,sname,publishname,mkt,reporttimetypecode,combinetypecode,dataajusttype,noticedate,reportdate,sumasset,fixedasset,monetaryfund,monetaryfund_tb,accountrec,accountrec_tb,inventory,inventory_tb,sumliab,accountpay,accountpay_tb,advancereceive,advancereceive_tb,sumshequity,sumshequity_tb,tsatz,tdetz,ld,zcfzl,cashanddepositcbank,cashanddepositcbank_tb,loanadvances,loanadvances_tb,saleablefasset,saleablefasset_tb,borrowfromcbank,borrowfromcbank_tb,acceptdeposit,acceptdeposit_tb,sellbuybackfasset,sellbuybackfasset_tb,settlementprovision,settlementprovision_tb,borrowfund,borrowfund_tb,agenttradesecurity,agenttradesecurity_tb,premiumrec,premiumrec_tb,stborrow,stborrow_tb,premiumadvance,premiumadvance_tb,eutime
688699,016022,80198772,明微电子,电子元件,,001,001,2,2020-11-30T00:00:00,2019-12-31T00:00:00,447437256.2,73894905.64,92618915.74,0.0452483728470586,34629782.87,0.108754137793611,82168915.14,-0.259824575805742,112119342.61,66868598.96,0.567081947795117,2832427.39,-0.376434387104191,335317913.59,0.252470355907483,0.240007,0.204171,0.0340182,0.2505811509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-29T16:08:01
605266,016047,80642026,健之佳,医疗行业,shzb,001,001,2,2020-11-30T00:00:00,2019-12-31T00:00:00,1995601067.76,367832099.64,443280024.17,0.34986427095093,132555303.0,-0.206019481660568,609059975.12,0.15292134744879,1417799211.56,734301968.87,0.119559405883051,7821906.58,0.0907893795221523,577801856.2,0.291176634074115,0.181717,0.142254,0.01027046,0.7104622434,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-29T15:52:02
688557,016061,80202984,兰剑智能,专用设备,,001,001,2,2020-11-27T00:00:00,2019-12-31T00:00:00,613796262.12,160397426.59,109367075.75,1.30285315863267,154622907.35,0.591071562503468,103139425.71,0.289696141024333,280345678.09,58078260.74,-0.178661632406348,161520826.42,1.80456051850384,333450584.03,0.806178646417342,0.407525,0.114848,0.01760079,0.4567406082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-26T19:17:24
300911,016019,80995107,亿田智能,家电行业,cyb,001,001,2,2020-11-26T00:00:00,2019-12-31T00:00:00,608940151.69,134374451.27,283444556.44,0.290580292524757,10276375.29,1.74313010743511,54914247.58,0.18643253010852,322970061.12,77610138.54,0.310287577455224,72943901.85,-0.325254716529991,285970090.57,0.706140411835544,0.181698,-0.071117,0.01286859,0.5303806297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-25T21:00:42
688160,016021,80496884,步科股份,仪器仪表,,001,001,2,2020-11-26T00:00:00,2019-12-31T00:00:00,314566900.05,35442756.94,116809130.87,0.320836209219461,33614558.54,0.275955860515149,65802345.96,0.205551123165525,71926956.87,48779986.77,0.356741386942749,4605975.05,-0.0136722871376132,242639943.18,0.137336159158866,0.161113,0.249214,0.0355021,0.2286539266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-25T17:38:13
600634,016057,10000441,*ST富控,软件服务,,001,001,2,2020-11-25T00:00:00,2019-12-31T00:00:00,4907876227.48,31983697.13,76009276.99,-0.8384845969698,904760.15,-0.992502505044483,-,-,7204599684.45,685239.01,-0.984176104230644,4669078.27,-0.578140755405581,-2296723456.97,0.348754998351144,0.07909,-0.10777,0.0088249,1.467966866,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-25T08:14:58
688578,016024,80319701,艾力斯,医药制造,,001,001,2,2020-11-25T00:00:00,2019-12-31T00:00:00,1328414412.65,126720683.39,392580977.71,2.05238274953829,634131.78,-0.0310906674000733,252135.12,5.05646209677652,144022266.23,17916536.13,0.310365321311128,-,-,1184392146.42,15.6731381309045,2.542464,-0.526182,0.06862186,0.1084166694,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-24T20:41:41
688510,016034,80534171,航亚科技,航天航空,,001,001,2,2020-11-25T00:00:00,2019-12-31T00:00:00,627776943.55,273940517.95,74317585.92,-0.0503971264206304,59005715.0,0.247423096221933,67994074.92,0.355939554588155,221089959.44,94018337.61,0.034524417422053,3036152.74,4.06597565740951,406686984.11,0.109675152507912,0.174731,0.316729,0.01372452,0.3521791644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-08T19:44:30
002213,016035,80104753,大为股份,汽车行业,zxb,001,001,2,2020-11-24T00:00:00,2019-12-31T00:00:00,462557241.28,20915825.65,114704402.16,2.38678944983354,74387058.48,1.43166170228318,40688395.42,0.19763172065221,87951822.38,53873071.35,1.61817427881585,201396.33,-0.698592457999351,374605418.9,0.0161428610709934,0.080847,0.483073,0.042805,0.1901425695,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-23T21:33:12
605151,016035,80132965,西上海,汽车行业,shzb,001,001,2,2020-11-24T00:00:00,2019-12-31T00:00:00,1115267450.12,162827893.77,255656202.02,0.0810757217302484,372417405.09,0.0410578977846786,40551496.83,0.228420680748818,512491656.81,299863281.51,-0.030948756505082,2352478.33,1.89528649785319,602775793.31,0.19412531378009,0.015082,-0.137093,0.01493944,0.459523549,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-24T09:04:48
003022,016041,80994704,联泓新科,化工行业,zxb,001,001,2,2020-11-24T00:00:00,2019-12-31T00:00:00,7903474641.85,5150416387.57,929019633.77,-0.156751721457879,137323935.72,1.10580178816542,373623795.44,-0.0138613272982102,4632289883.98,130182414.22,0.268363217882359,75228713.16,0.130407241931413,3271184757.87,0.244446321343001,-0.051603,-0.188013,0.00603057,0.5861080213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-24T07:04:48
605183,016041,80439109,确成股份,化工行业,shzb,001,001,2,2020-11-24T00:00:00,2019-12-31T00:00:00,2013262019.09,686943785.85,601483398.96,0.0556220410711567,285364548.92,-0.0209762518441439,133630070.14,0.45517074336159,338149269.86,181257701.18,0.645847871511427,1624900.96,0.727451755338289,1675112749.23,0.138231398775837,0.124984,0.06366,0.03300538,0.1679608847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-24T07:21:30
601686,016059,81018317,友发集团,金属制品,shzb,001,001,2,2020-11-23T00:00:00,2019-12-31T00:00:00,8855345946.47,2078993208.05,2853885466.66,0.634339513997247,196649389.7,-0.253113250871318,1790259119.24,0.0148481087535776,4689245230.37,187049758.99,-0.49783932575748,399204441.36,0.436532151380506,4166100716.1,0.220118837960191,0.189891,0.164265,0.01385184,0.5295383443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-23T07:14:55
688308,016059,80531911,欧科亿,金属制品,,001,001,2,2020-11-23T00:00:00,2019-12-31T00:00:00,1007440243.76,374728136.25,170366601.11,0.109083302283687,94849139.11,-0.0273585527164565,158635354.94,-0.0433875149639439,329270167.75,78484401.0,-0.368990955699205,5710173.42,0.178887506746629,678170076.01,0.136957714692676,0.063223,-0.06206,0.02338236,0.3268384103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-22T19:18:05
002475,016022,80150802,立讯精密,电子元件,zxb,001,001,2,2020-11-21T00:00:00,2019-12-31T00:00:00,49377910671.23,13707298535.36,6180466259.01,0.618087092746647,13243625572.22,0.189796146585931,7700857888.16,0.62644625058556,27628207376.51,17268223180.16,0.734570488526683,101609379.21,2.23259475273418,21749703294.72,0.30434278561778,0.354993,0.397721,0.01236977,0.5595256462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-20T21:03:50
603555,016010,80198570,*ST贵人,纺织服装,,001,001,2,2020-11-20T00:00:00,2019-12-31T00:00:00,3852618016.84,492486863.5,25265392.16,-0.828761034865314,1156397399.05,-0.217703648649303,340218550.71,-0.323214230237482,3427109811.53,610328243.79,0.00650446344820625,10209612.75,-0.74452237057093,425508205.31,-0.721890866951209,-0.189439,0.063322,0.00541692,0.8895534923,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-19T21:00:33
300916,016022,80995320,朗特智能,电子元件,cyb,001,001,2,2020-11-18T00:00:00,2019-12-31T00:00:00,413332102.67,64150628.47,36898347.15,-0.299391156326214,187162339.52,0.562540517541045,82328530.78,-0.0366346507535876,161800259.35,129305800.56,0.105977618866579,5803358.66,0.285914424384595,251531843.32,0.263408001207938,0.178371,0.066751,0.02104745,0.3914534059,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-18T07:41:19
605376,016059,80509040,博迁新材,金属制品,shzb,001,001,2,2020-11-18T00:00:00,2019-12-31T00:00:00,678350662.33,209969498.02,107172128.15,0.414883458840996,85176026.35,-0.347364143652975,139031527.22,0.0891504009983481,113429271.34,17907970.95,-0.693425092011812,30274.79,-0.721943081652497,564921390.99,0.311891384746024,0.11026,-0.371122,0.03505233,0.1672133273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-25T08:19:25
605258,016022,80545327,协和电子,电子元件,shzb,001,001,2,2020-11-18T00:00:00,2019-12-31T00:00:00,773463942.37,249753607.48,69615332.37,1.05965515556158,214287701.3,-0.00566173280813595,82766574.73,-0.0665876612879457,284109142.13,113423597.38,0.642867018058973,40000.0,4.33333333333333,489354800.24,0.239545479084016,0.185063,0.10166,0.01763139,0.3673204743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-18T07:03:26
688219,016018,80999919,会通股份,塑胶制品,,001,001,2,2020-11-17T00:00:00,2019-12-31T00:00:00,4225875334.56,778744757.53,589365690.11,0.989636124479927,880075306.09,-0.0506309739398564,592952447.63,0.275874257704878,3046413694.39,499815179.63,0.194955445901564,5974716.71,0.0450700563263845,1179461640.17,0.191591780221429,0.168447,0.159726,0.01002325,0.7208953065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-16T19:36:53
300325,016040,80156737,德威新材,材料行业,cyb,001,001,2,2020-11-17T00:00:00,2019-12-31T00:00:00,3335326305.91,720699855.41,162676906.39,-0.779636527515446,218551886.64,-0.705942592556184,124764928.23,-0.327484589549265,2298556328.67,122698686.86,-0.398186117568014,4132466.68,-0.856437898836841,1036769977.24,-0.372648762737361,-0.215315,-0.11523,0.00895688,0.6891548586,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-17T20:14:09
300915,016012,80650872,海融科技,食品饮料,cyb,001,001,2,2020-11-17T00:00:00,2019-12-31T00:00:00,420447890.51,105591065.05,172780072.77,0.176637809406139,25460409.27,0.0230706539535527,50957263.35,0.173365068051108,151007623.5,49643827.72,-0.142661475188603,57468774.25,0.293927816227764,269440267.01,0.292347069279401,0.181286,0.024233,0.01751574,0.3591589515,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-17T07:41:17
688777,016057,81019831,中控技术,软件服务,,001,001,2,2020-11-17T00:00:00,2019-12-31T00:00:00,5070159477.6,219488096.93,325211798.7,0.429175804865693,779020246.92,0.103011509696314,1395802276.01,0.234619080219022,3220008090.48,759423043.12,0.208434664317262,1566216305.18,0.284892532261162,1850151387.12,0.564162128404245,0.373484,0.283578,0.01474552,0.6350901002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-16T20:42:22
300907,016043,81018322,康平科技,机械行业,cyb,001,001,2,2020-11-17T00:00:00,2019-12-31T00:00:00,581463352.32,167860411.43,61197810.7,-0.514203257102439,117517671.44,-0.0740853324575949,126370825.66,-0.108265713519621,180834607.32,145400409.34,0.058926591356255,159978.19,-0.841745193762094,400628745.0,0.0280232442952896,0.004067,-0.045224,0.02162166,0.3109991483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-17T10:09:17
300908,016012,80317020,仲景食品,食品饮料,cyb,001,001,2,2020-11-17T00:00:00,2019-12-31T00:00:00,589063543.36,258448408.26,92617962.82,-0.0640034140311819,71361482.19,0.155045543052564,125698609.03,-0.339062606822494,128525336.76,52365353.77,0.0538717610547963,14430659.91,0.924669404964981,460538206.6,0.00186803405857675,-0.099436,-0.338948,0.02759966,0.2181858616,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-16T21:23:24
300909,016022,80172729,汇创达,电子元件,cyb,001,001,2,2020-11-17T00:00:00,2019-12-31T00:00:00,544370908.95,74935096.94,19102358.73,-0.823683185368696,200287130.2,0.639294743404129,61860483.78,0.708489590667782,200218843.05,125030716.31,0.698398176042142,787488.88,0.261082113730939,344152065.9,0.299496532142496,0.371945,0.517354,0.01574154,0.3677985722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-16T21:13:24
003004,016055,80126294,声迅股份,安防设备,zxb,001,001,2,2020-11-16T00:00:00,2019-12-31T00:00:00,500808145.89,6575448.35,111232250.27,0.15741330358535,316129643.29,0.455658600490523,16425745.71,-0.360101441861379,216759620.63,83816569.08,1.3574875065001,3418604.32,-0.453812732047214,284048525.26,0.247546035977118,0.266897,0.293183,0.02145649,0.4328196784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-16T07:15:11
003019,016021,80995268,宸展光电,仪器仪表,zxb,001,001,2,2020-11-16T00:00:00,2019-12-31T00:00:00,801648849.75,111706473.85,119911155.39,1.26992586036222,276609720.5,0.124710840102526,245401456.95,0.123916964542743,315455748.31,196046297.17,0.0650888829668261,3894975.1,5.16659474898831,486193101.44,0.22414212847344,0.165222,0.084753,0.02183563,0.3935086396,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-15T16:49:55
002996,016032,80424450,顺博合金,有色金属,zxb,001,001,2,2020-11-14T00:00:00,2019-12-31T00:00:00,2205581269.25,427278884.67,256026423.08,0.31649523439172,811917516.47,0.0814914600295779,304608656.27,0.0627176365444906,835079400.42,140140627.3,0.0895809285194554,4193678.87,-0.465191415699106,1370501868.83,0.111757814478905,0.088899,0.053355,0.01997254,0.3786210067,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-13T17:10:51
600354,016009,10001324,*ST敦种,农牧饲渔,,001,001,2,2020-11-13T00:00:00,2019-12-31T00:00:00,1964665507.74,547167096.13,343627324.75,-0.311588504776727,195796075.22,0.0266886139149228,362041933.37,-0.211634868713398,1416364978.01,206185357.03,0.576694997209272,97784330.58,0.0637509074520406,548300529.73,-0.355997065961032,-0.075584,0.111824,0.00846923,0.720919145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-12T16:48:46
002863,016035,80107180,今飞凯达,汽车行业,zxb,001,001,2,2020-11-13T00:00:00,2019-12-31T00:00:00,4462913450.92,1491177656.43,345293204.11,-0.0729309727642544,401472217.25,-0.128700658136268,948154578.06,0.105365271704296,3405775059.5,199672096.78,-0.0216317613485226,46126564.77,-0.0830956913280611,1057138391.42,0.0957548040320513,0.092293,0.091223,0.00697844,0.763128189,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-12T16:33:51
300240,016003,80173989,飞力达,交运物流,cyb,001,001,2,2020-11-12T00:00:00,2019-12-31T00:00:00,2565223830.76,326226710.4,424957022.84,-0.0940843205292824,595701546.69,0.108126918230276,120576885.62,0.0373150738244295,1213664386.57,255583030.86,0.0351814101663717,63462528.23,-0.11989327808379,1351559444.19,0.0833294866668498,0.065637,0.046602,0.0123955,0.4731222173,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-12T18:18:18
688981,016022,80013237,中芯国际,电子元件,,001,001,2,2020-11-12T00:00:00,2019-12-31T00:00:00,114817063000.0,36866121000.0,37268473000.0,0.23767775042594,3283285000.0,0.106673919120276,4389932000.0,-0.0120885666448731,43558039000.0,2175881000.0,-0.00418378435707888,6024000.0,-0.501378334225614,71259024000.0,0.166214854477198,0.161588,0.154099,0.0239005,0.3793690403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-11T19:04:49
002838,016018,80197632,道恩股份,塑胶制品,zxb,001,001,2,2020-11-12T00:00:00,2019-12-31T00:00:00,1916031627.53,403378458.33,219710278.04,0.530839428643202,473665712.72,0.154423992014041,323081178.48,-0.0128225581954596,764283625.72,146827149.56,0.0204422649191387,7172299.96,-0.185121238788237,1151748001.81,0.15169206446042,0.106172,0.043989,0.01912158,0.398888836,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-11T19:36:17
003020,016047,80404405,立方制药,医疗行业,zxb,001,001,2,2020-11-11T00:00:00,2019-12-31T00:00:00,889813094.5,115083329.21,223244083.97,0.445344972766872,231332503.27,0.122672300715521,179166835.48,0.0612433544706362,299815394.77,102701020.87,0.204596062015831,16485156.5,0.597444199206868,589997699.73,0.166693706296127,0.154092,0.130072,0.02469026,0.33694199,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-11T07:13:26
688135,016022,80431439,利扬芯片,电子元件,,001,001,2,2020-11-10T00:00:00,2019-12-31T00:00:00,580008177.05,346597110.56,93292103.55,0.507555509829575,46443004.25,-0.0196783762301548,5133342.43,-0.133737681704162,126526500.4,38362823.28,2.73560997395806,-,-,453481676.65,0.26803128745418,0.419598,1.48357,0.01633135,0.2181460631,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-09T20:21:38
605068,016035,80994707,明新旭腾,汽车行业,shzb,001,001,2,2020-11-10T00:00:00,2019-12-31T00:00:00,943404300.03,211501630.14,33690010.99,0.477072825644988,202074402.32,0.514745964057838,201276598.35,0.0288355626283044,329816811.64,86505246.74,0.406596986317942,344365.33,-0.288277927094631,613587488.39,0.412759626016476,0.337243,0.216289,0.02621799,0.3496028284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-10T07:10:54
300884,016021,80995310,狄耐克,仪器仪表,cyb,001,001,2,2020-11-09T00:00:00,2019-12-31T00:00:00,687886350.52,13254247.08,110780324.84,0.489137001443799,315629338.89,0.366828278620508,99434440.46,0.576329512668401,305667872.45,121416594.71,0.362281404540932,29871862.2,0.783376449587208,382218478.07,0.567345044912052,0.483096,0.389689,0.02035248,0.444358101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-08T17:05:26
605007,016025,80994709,五洲特纸,造纸印刷,shzb,001,001,2,2020-11-09T00:00:00,2019-12-31T00:00:00,2519175301.11,622195347.11,171612807.12,-0.0675652709840203,503724377.4,0.226651421439284,225362115.4,0.0458491119098701,1510535206.9,251188110.32,0.0189073873883226,6121029.54,0.104038410524816,1008640094.21,0.246175436216152,0.27442,0.294003,0.00921172,0.5996149638,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-08T15:12:04
300910,016041,80994725,瑞丰新材,化工行业,cyb,001,001,2,2020-11-09T00:00:00,2019-12-31T00:00:00,957649780.83,161799821.33,185194697.8,1.2374382225152,99019161.1,0.403252834801645,98143366.27,-0.0182903805912325,80658935.86,54462601.95,0.309971922480576,4576904.16,-0.289728580022971,876990844.97,0.99939599314983,0.81685,-0.088246,0.08409019,0.0842259221,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-09T08:18:29
601633,016035,10002291,长城汽车,汽车行业,shzb,001,001,2,2020-11-07T00:00:00,2019-12-31T00:00:00,113096409468.96,29743309551.28,9723312735.05,0.265712960253966,3193188485.27,-0.0448765975459362,6237193915.62,0.403160139087827,58697179552.06,25439536613.98,0.00964934633059196,-,-,54399229916.9,0.0324670390210484,0.011592,-0.007015,0.01254623,0.5190012647,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-10T11:46:24
003015,016022,80457116,日久光电,电子元件,zxb,001,001,2,2020-11-06T00:00:00,2019-12-31T00:00:00,1002060735.32,432067669.61,112704455.58,0.820498872550419,194990817.26,0.317087847662731,92481584.22,-0.134293480785431,387497362.04,94927811.75,0.566060889935451,68412.23,-0.476567099064309,614563373.28,0.160288763243421,0.395264,1.055437,0.01566893,0.3867004747,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-05T16:38:29
605177,016024,80153560,东亚药业,医药制造,shzb,001,001,2,2020-11-06T00:00:00,2019-12-31T00:00:00,1106595260.22,498837441.6,133227057.43,0.189830144249001,79591779.89,-0.0608558003339993,289821940.62,-0.0536541334436075,258552854.09,143256620.03,-0.0419907891277102,9740149.86,-0.441043285722431,848042406.13,0.192914467204722,0.011721,-0.324708,0.02347826,0.2336471729,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-13T08:36:11
688529,016035,81043475,豪森股份,汽车行业,,001,001,2,2020-11-06T00:00:00,2019-12-31T00:00:00,2232973835.93,348783870.5,168741522.08,0.627283367857794,222924716.54,0.324051883361623,1161316858.51,-0.0685499887367248,1872093929.94,386350930.39,-0.0416831832612564,811173292.7,-0.165052585783469,360879905.99,5.71628125927317,0.022598,-0.121039,0.00925422,0.8383859675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-05T19:27:01
688057,016048,80372518,金达莱,环保工程,,001,001,2,2020-11-06T00:00:00,2019-12-31T00:00:00,1820114498.04,137752545.07,469724047.41,0.0190403373398039,642094276.39,0.0572652383643611,228470748.39,0.565065512963673,628136314.14,202479786.14,0.355763410292459,151886385.65,0.731146401550288,1191978183.9,0.0825300362223667,0.07332,0.056267,0.02502357,0.3451081318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-05T19:18:59
003018,016018,80995290,金富科技,塑胶制品,zxb,001,001,2,2020-11-05T00:00:00,2019-12-31T00:00:00,852866642.61,351681591.09,207652595.58,0.85296598957205,61539125.22,-0.0272735305802702,155650823.04,0.133361962169676,141946574.89,25059932.7,0.558797723779478,691678.4,-0.288605054320151,710920067.72,0.170909199443571,0.132137,-0.028911,0.03509139,0.1664346661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-04T21:56:13
003005,016057,80994898,竞业达,软件服务,zxb,001,001,2,2020-11-05T00:00:00,2019-12-31T00:00:00,908695108.72,5851632.59,174942242.33,-0.0610874651373232,237257066.9,0.504367519719139,141329520.24,-0.337865822498786,449232267.32,196940285.2,0.240058437677434,67786075.23,-0.429138477677502,459462841.4,0.482951193574979,0.165037,-0.044473,0.01584951,0.4943707334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-04T16:10:04
002571,016044,80169981,德力股份,玻璃陶瓷,zxb,001,001,2,2020-11-05T00:00:00,2019-12-31T00:00:00,1934518088.76,497698341.1,207015154.73,0.200466166675206,135054743.72,-0.199526256056652,309598053.79,0.134416852439535,467157645.53,167290821.09,0.0378652090900396,20981907.69,0.409987514096384,1467360443.23,0.041637088370415,0.096463,0.313646,0.01678789,0.2414852817,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-04T16:11:06
300905,016041,81018321,宝丽迪,化工行业,cyb,001,001,2,2020-11-04T00:00:00,2019-12-31T00:00:00,448115419.98,103828026.49,104146575.33,0.667967766426952,45610517.48,0.068259482177441,79829238.45,0.101597734205873,72045848.69,49789115.34,-0.0618203998594952,3126373.08,-0.460599000512949,376069571.29,0.36548375289263,0.248955,-0.135944,0.04519036,0.1607752054,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-03T21:20:03
300906,016061,80462012,日月明,专用设备,cyb,001,001,2,2020-11-04T00:00:00,2019-12-31T00:00:00,362342782.41,16088470.03,150744962.34,0.0108002484929233,143883470.32,0.103095354158899,10585218.68,-0.181228075862193,80956808.95,42666230.11,-0.178876053054292,1002318.72,2.01366179859482,281385973.46,0.196143768241295,0.079742,-0.193162,0.04553012,0.2234260288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-03T20:44:03
300903,016022,81007656,科翔股份,电子元件,cyb,001,001,2,2020-11-04T00:00:00,2019-12-31T00:00:00,1374942137.39,336251328.72,211424163.4,0.622091718910952,508913013.02,0.0192779759785547,109403788.82,0.0702190931334411,834614677.22,435745099.13,0.124104265902393,1299528.78,-0.489960263819599,540327460.17,0.175558939380509,0.150672,0.135115,0.01195646,0.607018037,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-04T21:07:11
300158,016024,80158028,振东制药,医药制造,cyb,001,001,2,2020-11-03T00:00:00,2019-12-31T00:00:00,6915261745.89,992973544.23,505725024.77,-0.305456901799377,1098020417.67,-0.0877858456296391,593877477.75,0.0366438909554932,1474139130.35,341496576.63,0.204024665973432,68622870.1,-0.282339864409618,5441122615.54,0.0146778115054586,-0.041217,-0.203222,0.02720946,0.2131718487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-03T20:21:32
000993,016007,10001242,闽东电力,电力行业,szzb,001,001,2,2020-11-03T00:00:00,2019-12-31T00:00:00,3813331633.14,1725090630.95,79363863.46,-0.639872773431549,137301350.01,0.127053917579789,652267249.01,0.199977203692587,1756645437.55,145643654.01,0.188496934219202,19231387.71,-0.0828430689621584,2056686195.59,0.0691779577665911,-0.005244,-0.080204,0.01296871,0.460658974,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-02T18:10:05
600793,016025,10000742,宜宾纸业,造纸印刷,shzb,001,001,2,2020-11-03T00:00:00,2019-12-31T00:00:00,3296019399.88,2275913876.97,197992136.9,0.873141130306506,142960362.1,-0.119618880515313,332082538.24,0.0670826356230823,2596453693.44,288117829.0,0.143309249642776,24181355.31,0.275447525100674,699565706.44,1.18500742281049,-0.095987,-0.219304,0.00502968,0.7877543723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-02T18:19:59
