scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,netoperatecashflow,netoperatecashflow_zb,salegoodsservicerec,salegoodsservicerec_zb,employeepay,employeepay_zb,netinvcashflow,netinvcashflow_zb,invincomerec,invincomerec_zb,buyfilassetpay,buyfilassetpay_zb,netfinacashflow,netfinacashflow_zb,nicashequi,nicashequi_tb,niclientdeposit,niclientdeposit_zb,niloanadvances,niloanadvances_zb,intandcommrec,intandcommrec_zb,agentuwsecurityrec,invpay,invpay_zb,cashequibeginning,cashequibeginning_zb,cashequiending,cashequiending_zb,premiumrec,premiumrec_zb,indemnitypay,indemnitypay_zb,eutime,nideposit,nideposit_zb
688600,016021,80994889,皖仪科技,仪器仪表,001,001,2,,2020-06-29T00:00:00,2019-12-31T00:00:00,29129626.34,1.2658995702142,338938682.69,14.7294142306611,118788234.67,5.16223495145788,-11079742.38,-0.481497460805603,332353.52,0.0144432397867543,12400197.82,0.538881100213557,4966520.75,0.215832376615542,23011008.95,1.22653376703909,-,-,-,-,-,-,-,46000000.0,1.99904315799243,59551292.49,2.58794790873348,82562301.44,3.58794790873348,-,-,-,-,2020/6/28 15:08:48,-,-
002752,016059,80198934,昇兴股份,金属制品,001,001,2,zxb,2020-06-29T00:00:00,2019-12-31T00:00:00,310827407.41,4.245934121186,2508230662.32,34.2626869415725,245058437.19,3.34752327286587,-489279147.75,-6.68360311443274,-,-,233281705.72,3.18665191856293,251867632.01,3.44053756933653,73205894.99,4.6151767489762,-,-,-,-,-,-,-,13000000.0,0.177581327320372,76057228.28,1.038949503867,149263123.27,2.038949503867,-,-,-,-,2020/6/28 18:54:01,-,-
600112,016020,10000085,ST天成,输配电气,001,001,2,,2020-06-29T00:00:00,2019-12-31T00:00:00,-113661944.24,-2.66688147263789,252906121.82,5.9340059252752,48343272.88,1.13429151359684,96671298.66,2.26822528029104,66789868.33,1.56710905835901,4331650.44,0.101634706159763,-25565947.36,-0.599860857569469,-42619795.97,0.565935648096589,-,-,-,-,-,-,-,-,-,48995004.5,1.14958327192574,6375208.53,0.149583271925738,-,-,-,-,2020/6/28 17:15:31,-,-
601700,016020,80166260,风范股份,输配电气,001,001,2,shzb,2020-06-29T00:00:00,2019-12-31T00:00:00,293829357.63,1.53472514796147,2758189109.78,14.4065324981694,172217754.25,0.899525222751052,79599312.94,0.415761952157637,61814734.23,0.322869804101732,31846360.69,0.16633943938148,-183428563.47,-0.958081355391133,191454058.09,0.359080105577218,-,-,-,-,-,-,-,1565552000.0,8.17716801418779,628299104.53,3.28172257510804,819753162.62,4.28172257510805,-,-,-,-,2020/6/24 20:35:25,-,-
603085,016061,80329973,天成自控,专用设备,001,001,2,shzb,2020-06-29T00:00:00,2019-12-31T00:00:00,16082755.92,0.360355466076004,1046522428.53,23.4487223065386,366700822.97,8.21641804608128,-126272060.36,-2.82929290164873,1390453.2,0.031154947164234,128634660.38,2.88223008701629,63009748.16,1.41181693476378,-44630253.83,-1.69502902971478,-,-,-,-,-,-,-,200000.0,0.00448126512481455,75995037.01,1.70276954505952,31364783.18,0.70276954505952,-,-,-,-,2020/6/24 18:24:19,-,-
688567,016035,80979543,孚能科技,汽车行业,001,001,2,,2020-06-24T00:00:00,2019-12-31T00:00:00,483521769.03,0.341331304945195,2881827774.1,2.03436142437638,354138020.93,0.249995761426092,591913394.6,0.417847932263051,153729899.68,0.108522161002461,1815473959.48,1.28159296100871,335995537.08,0.237188483483072,1416576100.77,2.5388850794898,-,-,-,-,-,-,-,9806899171.55,6.92295963924516,495048149.66,0.349468093800898,1911624250.43,1.3494680938009,-,-,-,-,2020/6/23 20:15:39,-,-
002694,016018,80079204,顾地科技,塑胶制品,001,001,2,zxb,2020-06-24T00:00:00,2019-12-31T00:00:00,240393657.98,10.8790369575722,1783388108.27,80.7073917947462,155588090.97,7.04115327352586,-31851883.61,-1.44145990319889,-,-,38359983.61,1.73598456336886,-186444813.13,-8.43757705437329,22096961.24,1.0916927955799,-,-,-,-,-,-,-,-,-,58943115.6,2.66747608233575,81040076.84,3.66747608233575,-,-,-,-,2020/6/23 19:26:04,-,-
000835,016039,10001126,*ST长动,文化传媒,001,001,2,,2020-06-24T00:00:00,2019-12-31T00:00:00,-9148416.16,-0.970293051773576,41402995.75,4.39125619082417,11789976.22,1.25046038645029,2663803.13,0.282526463939492,-,-,4506433.48,0.47795826265995,-2944178.27,-0.312263420093883,-9428508.37,0.957635340739869,-,-,-,-,-,-,-,-,-,17722544.66,1.87967639890847,8294036.29,0.879676398908473,-,-,-,-,2020/6/23 21:23:35,-,-
002501,016032,80154432,*ST利源,有色金属,001,001,2,,2020-06-24T00:00:00,2019-12-31T00:00:00,70264431.38,3.58129826173263,-,-,69116209.1,3.52277467626151,-4408976.15,-0.224720506690246,233140.09,0.0118828855888934,3560879.5,0.181493983700254,-85454585.07,-4.35552314247268,-19619821.15,0.754758829546971,-,-,-,-,-,-,-,-,-,24600797.01,1.25387468223685,4980975.86,0.253874682236846,-,-,-,-,2020/6/23 23:25:45,-,-
000812,016053,10001106,陕西金叶,包装材料,001,001,2,szzb,2020-06-24T00:00:00,2019-12-31T00:00:00,113059514.26,0.823909099482934,917732208.99,6.68787516755633,196496010.06,1.43194362509128,-415164712.09,-3.02546836782388,4146212.63,0.0302150804079358,319599778.72,2.32904915259575,439328484.15,3.20155926834095,137223286.32,1.59803878627497,-,-,-,-,-,-,-,-,-,188421507.05,1.37310154932893,325644793.37,2.37310154932893,-,-,-,-,2020/6/23 20:58:05,-,-
002359,016015,80138277,*ST北讯,通讯行业,001,001,2,,2020-06-24T00:00:00,2019-12-31T00:00:00,-96908187.55,-17.5300900778213,630045646.65,113.971349770783,78094218.81,14.1267598219195,-46871211.98,-8.47871153964281,-,-,140797634.84,25.469418878729,149360551.79,27.0183974455292,5528105.51,1.01204380183857,-,-,-,-,-,-,-,10000.0,0.00180893797737952,21697430.81,3.92493066037736,27225536.32,4.92493066037736,-,-,-,-,2020/6/23 22:01:08,-,-
002581,016024,80171813,未名医药,医药制造,001,001,2,zxb,2020-06-24T00:00:00,2019-12-31T00:00:00,48414581.64,0.100606724366703,629769366.71,1.30867666196745,126438508.0,0.262742415462358,-66064861.77,-0.13728445260234,2177317.42,0.00452452063226711,36274287.03,0.0753788853110881,-463576643.55,-0.963323982581792,-481226100.39,-0.778109787173281,-,-,-,-,-,-,-,20000000.0,0.0415605055166197,1542206407.93,3.20474389622705,1060980307.54,2.20474389622705,-,-,-,-,2020/6/23 20:55:35,-,-
605199,016024,80384825,葫芦娃,医药制造,001,001,2,shzb,2020-06-24T00:00:00,2019-12-31T00:00:00,144512810.4,5.94404381287874,1233841347.0,50.7498747302012,151194510.19,6.21887284835547,-55331633.1,-2.27587886827597,-,-,58395391.29,2.40189615949755,-113493382.08,-4.66816494460277,-24312204.78,-1.25375517926911,-,-,-,-,-,-,-,250000000.0,10.2829012120554,178401505.56,7.3379402310217,154089300.78,6.3379402310217,-,-,-,-,2020/6/24 0:46:36,-,-
688579,016057,80079066,山大地纬,软件服务,001,001,2,,2020-06-24T00:00:00,2019-12-31T00:00:00,11374168.1,0.0554384341845229,436728806.07,2.12864457065629,166404164.56,0.811064707667726,-179651158.96,-0.875631418897107,738768.38,0.00360080507445961,178192207.36,0.868520394025319,-36890566.04,-0.179807015287416,-205167556.9,-1.4493831479729,-,-,-,-,-,-,-,602370000.0,2.93599050991088,589997995.93,2.87568855838922,384830439.03,1.87568855838922,-,-,-,-,2020/6/23 20:29:37,-,-
600807,016052,10000756,济南高新,贵金属,001,001,2,shzb,2020-06-24T00:00:00,2019-12-31T00:00:00,722457112.29,2.94662254323483,1375203285.71,5.60892118614386,151377281.31,0.617409258008104,-32627675.36,-0.133075641603666,24158646.12,0.0985337538522977,229119156.7,0.93448823568114,-937572197.97,-3.82399360107576,-245181424.39,-1.61190229343757,-,-,-,-,-,-,-,82670826.88,0.337182260384045,481074721.28,1.96211732792112,235893296.89,0.962117327921116,-,-,-,-,2020/6/23 19:26:37,-,-
300849,016053,80650871,锦盛新材,包装材料,001,001,2,cyb,2020-06-24T00:00:00,2019-12-31T00:00:00,90842097.45,2.31760886085969,345640860.47,8.81816188074419,82430757.39,2.10301456149876,-50566284.07,-1.29007223865437,-,-,50586101.55,1.29057783208008,-1164990.0,-0.0297218054470728,39196474.86,23.9284805368266,-,-,-,-,-,-,-,-,-,70443750.15,1.7971960591254,109640225.01,2.79719605912541,-,-,-,-,2020/6/24 0:11:17,-,-
600781,016024,10000730,*ST辅仁,医药制造,001,001,2,,2020-06-24T00:00:00,2019-12-31T00:00:00,198006194.87,0.145406250229217,4828016600.59,3.54546376893468,254821136.46,0.187128417654422,-361033812.18,-0.265125911184343,-,-,372822011.29,0.273782599075678,-1198561923.32,-0.880166375864661,-1361744729.39,-4.01273361237885,-,-,-,-,-,-,-,-,-,1374916121.32,1.00967243834011,13171391.93,0.009672438340114,-,-,-,-,2020/6/23 22:26:45,-,-
002085,016035,80084823,万丰奥威,汽车行业,001,001,2,zxb,2020-06-24T00:00:00,2019-12-31T00:00:00,1362402127.06,4.84778610892957,10623267498.54,37.8003877034443,1494722150.14,5.31861565116224,-435190182.97,-1.54852145474636,0.0,0.0,770062406.82,2.74008515154532,-662218822.19,-2.35634923310936,281035940.21,4.1695848518402,-,-,-,-,-,-,-,241966205.0,0.860979577271129,801448385.48,2.85176474183739,1082484325.69,3.85176474183739,-,-,-,-,2020/6/23 22:38:09,-,-
000923,016032,10001186,河钢资源,有色金属,001,001,2,szzb,2020-06-24T00:00:00,2019-12-31T00:00:00,942105825.07,2.36833748630073,5427589075.7,13.6442874315755,868765568.21,2.1839691542574,-863886968.97,-2.17170495935141,401527.8,0.00100939121192803,864288496.77,2.17271435056333,-556649374.71,-1.39934765901018,-397792050.55,0.713898822124641,-,-,-,-,-,-,-,-,-,2898493087.51,7.28645301861224,2500701036.96,6.28645301861224,-,-,-,-,2020/6/23 21:20:04,-,-
000980,016035,10001230,*ST众泰,汽车行业,001,001,2,,2020-06-23T00:00:00,2019-12-31T00:00:00,-5790979927.12,-4.51505670362079,792025124.83,0.617518691880226,991481990.53,0.77302934290917,-1684737449.14,-1.31354023141357,313957.24,0.000244783224765426,1767472040.45,1.37804595856454,6193222989.84,4.82867378737437,-1282592956.69,0.372033802146543,-,-,-,-,-,-,-,-,-,2521055321.17,1.9655926753848,1238462364.48,0.965592675384802,-,-,-,-,2020/6/22 21:31:00,-,-
688528,016021,80995270,秦川物联,仪器仪表,001,001,2,,2020-06-23T00:00:00,2019-12-31T00:00:00,53298093.66,4.06732717767516,197204274.68,15.049211911338,53269003.43,4.06510722054426,-34380293.23,-2.62365670942874,-,-,34505635.23,2.63322190938423,-5818671.66,-0.44403917205106,13103960.25,3.26081469008138,-,-,-,-,-,-,-,-,-,16838183.23,1.28496904056161,29942143.48,2.28496904056161,-,-,-,-,2020/6/22 19:36:49,-,-
000760,016035,10001064,*ST斯太,汽车行业,001,001,2,,2020-06-23T00:00:00,2019-12-31T00:00:00,6486786.44,1.65760356454302,9708920.5,2.48097287887047,12120972.9,3.09733765256642,-1433731.98,-0.366369274313171,-,-,1434031.98,0.366445934933026,-8965109.62,-2.29090286848273,-3913352.13,0.987621024439371,-,-,-,-,-,-,-,-,-,4168899.26,1.06530133796061,255547.13,0.0653013379606092,-,-,-,-,2020/6/22 21:35:59,-,-
600614,016032,10000421,*ST鹏起,有色金属,001,001,2,,2020-06-23T00:00:00,2019-12-31T00:00:00,38358324.98,1.98126851538121,1711187906.22,88.3855779485284,119076332.44,6.15048202739425,-66994261.33,-3.46036018917815,-,-,45787010.66,2.36497195019285,9275411.5,0.47908976165504,-19360487.83,0.978646861991344,-,-,-,-,-,-,-,-,-,34321381.92,1.77275398333803,14960894.09,0.772753983338032,-,-,-,-,2020/6/22 21:46:29,-,-
002521,016025,80151658,齐峰新材,造纸印刷,001,001,2,zxb,2020-06-23T00:00:00,2019-12-31T00:00:00,281706729.1,11.3201300531723,2422031173.04,97.3271315145534,167754817.59,6.741075579671,-120852296.73,-4.8563402108955,21124837.62,0.848882488446555,23889236.15,0.959967342466105,-133375433.96,-5.35957115099491,24885467.55,1.07563670634097,-,-,-,-,-,-,-,1920000000.0,77.1534630057614,119430518.07,4.79920732170451,144315985.62,5.79920732170451,-,-,-,-,2020/6/22 16:49:15,-,-
601258,016036,80136934,ST庞大,商业百货,001,001,2,,2020-06-23T00:00:00,2019-12-31T00:00:00,-4724693578.0,-1.02708801777392,25363291611.0,5.51365553657583,1630579384.0,0.354467124626634,120424795.0,0.0261788117992064,47067054.0,0.0102317761770662,391614433.0,0.0851319741865446,20943299.0,0.00455280561594901,-4600086357.0,0.651544449951365,-,-,-,-,-,-,-,20400000.0,0.00443469935492778,6254557422.0,1.35966087081873,1654471065.0,0.359660870818734,-,-,-,-,2020/6/22 23:16:33,-,-
002575,016060,80172139,*ST群兴,文教休闲,001,001,2,,2020-06-23T00:00:00,2019-12-31T00:00:00,11484935.99,0.295971559343956,35864051.4,0.92423146515506,19211699.64,0.495093460255194,74048160.53,1.90825177934802,4135674.26,0.106578039332273,714891.43,0.0184230483724908,-124341267.14,-3.20432597606747,-38804187.86,0.199987294282975,-,-,-,-,-,-,-,1273262960.26,32.8125140733199,82949001.56,2.13763014083089,44144813.7,1.13763014083089,-,-,-,-,2020/6/22 22:34:57,-,-
600086,016054,10000059,退市金钰,珠宝首饰,001,001,2,,2020-06-23T00:00:00,2019-12-31T00:00:00,-2692358.87,-9.74793883194418,45173238.3,163.553963290651,16371578.28,59.2748408966097,-1505600.0,-5.45116658440677,-,-,5600.0,0.0202753273596426,4474156.63,16.199105416351,276197.76,1.00317997738618,-,-,-,-,-,-,-,-,-,1156145.68,4.18593431025653,1432343.44,5.18593431025653,-,-,-,-,2020/6/22 23:11:02,-,-
600146,016010,10000112,*ST环球,纺织服装,001,001,2,,2020-06-23T00:00:00,2019-12-31T00:00:00,-362633560.4,-1.44837431059538,1321044818.74,5.27631082048121,231552717.63,0.924831687927354,119740809.75,0.478250034498982,1316137.75,0.00525671177317985,28040472.36,0.111994873773916,-10784470.68,-0.0430736478693578,-250372819.89,-2.72104600472796,-,-,-,-,-,-,-,127460000.0,0.509080818181458,267364372.88,1.06786500626332,16991552.99,0.0678650062633202,-,-,-,-,2020/6/22 20:53:25,-,-
688528,016021,80995270,秦川物联,仪器仪表,001,001,2,,2020-06-23T00:00:00,2019-12-31T00:00:00,53298093.66,4.06732717767516,197204274.68,15.049211911338,53269003.43,4.06510722054426,-34380293.23,-2.62365670942874,-,-,34505635.23,2.63322190938423,-5818671.66,-0.44403917205106,13103960.25,3.26081469008138,-,-,-,-,-,-,-,-,-,16838183.23,1.28496904056161,29942143.48,2.28496904056161,-,-,-,-,2020/6/22 19:36:49,-,-
300852,016022,81004890,四会富仕,电子元件,001,001,2,cyb,2020-06-23T00:00:00,2019-12-31T00:00:00,87223493.03,13.9104039348721,437945105.72,69.8434918190006,87374701.07,13.9345185952868,-83888588.67,-13.3785533391179,-,-,54867319.16,8.75024085628673,2068091.24,0.329819220982997,6270378.16,0.226176537782315,-,-,-,-,-,-,-,-,-,41460713.79,6.61215523722097,47731091.95,7.61215523722097,-,-,-,-,2020/6/23 0:12:32,-,-
601388,016032,80193723,怡球资源,有色金属,001,001,2,shzb,2020-06-23T00:00:00,2019-12-31T00:00:00,840700605.56,2.53933389934303,5743999371.24,17.3497345246694,340159910.19,1.02745208630791,-189840988.79,-0.573414191843166,15737089.15,0.0475338351028776,250858007.1,0.757715930186994,-322111196.67,-0.972935996063946,331071311.96,3.37784275463864,-,-,-,-,-,-,-,1314994298.95,3.97193671407228,439300658.21,1.32690644685963,770371970.17,2.32690644685963,-,-,-,-,2020/6/22 18:28:47,-,-
300022,016043,80133659,吉峰科技,机械行业,001,001,2,cyb,2020-06-22T00:00:00,2019-12-31T00:00:00,-96294654.06,-0.738298119780844,2393044889.31,18.3476493017761,103928489.72,0.79682729327974,21313247.51,0.163410219566832,1298443.17,0.00995525826860505,28397703.8,0.21772726145908,-55455113.63,-0.425178391520586,-130427873.89,-2.5654910566994,-,-,-,-,-,-,-,80000000.0,0.613365821384701,218808415.8,1.67762004603815,88380541.91,0.677620046038151,-,-,-,-,2020/6/22 16:10:11,-,-
300847,016022,80374282,中船汉光,电子元件,001,001,2,cyb,2020-06-22T00:00:00,2019-12-31T00:00:00,82917466.88,1.85230204502855,898776442.95,20.0778618298737,79454756.04,1.77494818206555,-26950847.15,-0.602057819294501,-,-,26956727.15,0.602189173235168,-12789604.11,-0.285708316226586,44764549.66,2.80205199109932,-,-,-,-,-,-,-,-,-,139526634.87,3.11690022416725,184291184.53,4.11690022416725,-,-,-,-,2020/6/22 0:03:53,-,-
688165,016043,80631025,埃夫特,机械行业,001,001,2,,2020-06-22T00:00:00,2019-12-31T00:00:00,-166787856.7,-0.680572967610479,1244552582.41,5.07836038616149,341511310.59,1.39352690729061,-68061819.71,-0.2777242632497,3733776.28,0.0152355648279831,35726789.68,0.145782119614665,-8435558.12,-0.0344210480113392,-245069764.21,-3.9004180831652,-,-,-,-,-,-,-,708294155.18,2.89017356940477,429636532.27,1.75311929505039,184566768.06,0.753119295050388,-,-,-,-,2020/6/21 16:19:38,-,-
688066,016057,80495540,航天宏图,软件服务,001,001,2,,2020-06-22T00:00:00,2019-12-31T00:00:00,-140804245.87,-0.939180855052322,423129344.94,2.82232242020159,285026276.6,1.90115873648241,-357956634.27,-2.38761278658983,2972334.94,0.0198258231007355,35926829.21,0.239636169834816,648683278.06,4.32679364164215,149922397.92,36.0145808179966,-,-,-,-,-,-,-,-,-,201319814.34,1.34282680328677,351242212.26,2.34282680328677,-,-,-,-,2020/6/22 9:02:21,-,-
688180,016024,80436905,君实生物,医药制造,001,001,2,,2020-06-22T00:00:00,2019-12-31T00:00:00,-1179475317.13,-0.761175604653345,736426209.75,0.475253409162478,382329123.32,0.246736491551021,-959588870.22,-0.61927166079714,699357.79,0.000451331266488559,862263944.14,0.556462920011409,593582001.64,0.383068753069863,-1549544296.9,-1.6204946830782,-,-,-,-,-,-,-,191091791.0,0.123321283155503,2763570176.83,1.78347284576425,1214025879.93,0.783472845764246,-,-,-,-,2020/6/21 15:37:08,-,-
000981,016035,10001231,*ST银亿,汽车行业,001,001,2,,2020-06-20T00:00:00,2019-12-31T00:00:00,1098389060.16,37.8099142149389,7365551341.7,253.544827126044,1662656037.58,57.2337111047816,-434481256.51,-14.9561750316859,1249695.63,0.043018349580249,913252835.26,31.4369585515541,-615997578.55,-21.204522556145,29050292.31,1.00935431945521,-,-,-,-,-,-,-,21500000.0,0.740095823152838,747497125.99,25.7311395704163,776547418.3,26.7311395704163,-,-,-,-,2020/6/19 23:13:45,-,-
601113,016026,80172455,ST华鼎,化纤行业,001,001,2,,2020-06-20T00:00:00,2019-12-31T00:00:00,410553560.91,1.014729961497,8323288478.27,20.5719569898817,439072867.67,1.08521868162002,-391226437.89,-0.966960772126279,2292500.01,0.00566617530176317,240534646.17,0.594508818059633,-421976012.31,-1.04296185319861,-404593908.22,-22.9847353617361,-,-,-,-,-,-,-,152447538.98,0.376791483714347,1088903300.8,2.69134872937312,684309392.58,1.69134872937312,-,-,-,-,2020/6/19 21:27:40,-,-
600099,016008,10000072,林海股份,交运设备,001,001,2,shzb,2020-06-20T00:00:00,2019-12-31T00:00:00,-4531282.77,-0.734737455628097,382808910.24,62.071616135645,51428636.24,8.33903935273511,-1635930.75,-0.265262544371903,-,-,2918580.75,0.473241398329273,-,-,-6167213.52,-1.62932930600141,-,-,-,-,-,-,-,-,-,170682162.19,27.6757342090533,164514948.67,26.6757342090533,-,-,-,-,2020/6/19 16:44:58,-,-
000673,016039,10000994,*ST当代,文化传媒,001,001,2,,2020-06-20T00:00:00,2019-12-31T00:00:00,120023344.94,2.3828523093328,363281163.29,7.21230823316433,47446627.98,0.941969306960372,-33768335.41,-0.670410877602752,-,-,8272970.35,0.164245268396694,-35956210.09,-0.713847279382547,50369611.44,1.19843448046672,-,-,-,-,-,-,-,46180000.0,0.916822637296088,21186163.89,0.420614002854416,71555775.33,1.42061400285442,-,-,-,-,2020/6/19 21:04:12,-,-
603555,016010,80198570,*ST贵人,纺织服装,001,001,2,,2020-06-20T00:00:00,2019-12-31T00:00:00,-535998195.75,-41.8301647211174,1434116009.55,111.920729182171,392808846.56,30.655436689531,53013870.51,4.13728806089417,405869.91,0.0316747431712695,23170498.46,1.80826311531889,470162029.58,36.6922040015958,-12813676.43,0.971886224264929,-,-,-,-,-,-,-,231297280.93,18.0508133004261,36344644.06,2.83639471142787,23530967.63,1.83639471142787,-,-,-,-,2020/6/19 21:53:08,-,-
600393,016017,10000314,粤泰股份,房地产,001,001,2,shzb,2020-06-20T00:00:00,2019-12-31T00:00:00,202566088.87,3.01035865569916,2596951868.26,38.5936095160911,184611983.55,2.74354056854103,-218188360.02,-3.24252307887792,-,-,44215795.81,0.657096182178265,-51695795.63,-0.768257346064961,-67289686.06,-0.0903106425171646,-,-,-,-,-,-,-,-,-,309921550.59,4.60578089655008,242631864.53,3.60578089655008,-,-,-,-,2020/6/19 20:16:26,-,-
002433,016024,80141193,太安堂,医药制造,001,001,2,zxb,2020-06-20T00:00:00,2019-12-31T00:00:00,336247215.89,2.39037560487755,4279521647.83,30.4230449029643,192898305.41,1.37131069547689,-131365575.11,-0.933875586843163,47565500.95,0.33814231830504,120386194.46,0.855823360914814,-345548710.35,-2.4564997670873,-140667104.87,-5.17613813066324,-,-,-,-,-,-,-,-,-,319453427.6,2.27098885624488,178786322.73,1.27098885624488,-,-,-,-,2020/6/19 21:15:15,-,-
002630,016043,80139647,华西能源,机械行业,001,001,2,zxb,2020-06-20T00:00:00,2019-12-31T00:00:00,702195094.38,569.683152770285,3204987666.26,2600.17122437602,160793362.73,130.449885733596,-413961394.31,-335.842323768904,20628105.24,16.7353547793956,663164156.05,538.0177820188,-286376932.24,-232.334453693689,1232606.39,1.0038733331289,-,-,-,-,-,-,-,36550000.0,29.6526127858221,322381531.25,261.544588658185,323614137.64,262.544588658185,-,-,-,-,2020/6/19 20:59:40,-,-
002146,016017,80079947,荣盛发展,房地产,001,001,2,zxb,2020-06-20T00:00:00,2019-12-31T00:00:00,2119738883.8,1.06654660157144,75402013412.89,37.9385224150796,3255357325.41,1.63793301092472,433178257.55,0.217953636646212,346164262.18,0.17417254560699,636971007.06,0.320491956849663,-4563461359.41,-2.2961055446396,-1987478916.23,-1.40784521768404,-,-,-,-,-,-,-,1280747791.95,0.6444082407573,27383666790.11,13.7780917153342,25396187873.88,12.7780917153342,-,-,-,-,2020/6/19 21:19:36,-,-
600382,016037,10000306,广东明珠,国际贸易,001,001,2,shzb,2020-06-20T00:00:00,2019-12-31T00:00:00,393405597.42,5.83347056046409,1252413386.74,18.5709523936415,7458834.58,0.110600591916208,-250876394.09,-3.72002856298201,12700656.0,0.18832701761354,2667050.09,0.0395473737164147,-75089830.26,-1.11344199748208,67439373.07,1.75456809756107,-,-,-,-,-,-,-,466610000.0,6.91895518535846,34080096.02,0.505344199813748,101519469.09,1.50534419981375,-,-,-,-,2020/6/19 22:48:14,-,-
002082,016032,80080274,万邦德,有色金属,001,001,2,zxb,2020-06-20T00:00:00,2019-12-31T00:00:00,-248693352.62,-2.02672276494239,16853458070.21,137.347004972379,282152853.09,2.29940046457422,-394510992.63,-3.21506144559064,500000.0,0.00407474253652287,405979167.31,3.30852116396039,765349317.65,6.23720283985442,122707139.29,-0.0281225019798323,-,-,-,-,-,-,-,22230000.0,0.181163053173807,399340435.27,3.25441891629646,522047574.56,4.25441891629646,-,-,-,-,2020/6/19 21:59:03,-,-
603603,016048,80372754,博天环境,环保工程,001,001,2,shzb,2020-06-19T00:00:00,2019-12-31T00:00:00,461573540.22,2.79658743674875,1713745850.88,10.3832644177719,380656972.73,2.3063291434343,-1708839050.09,-10.3535350328565,1006835.53,0.00610022747995525,1706813805.42,10.3412644555661,1082335899.98,6.55767004924835,-165048849.95,-1.20744559266557,-,-,-,-,-,-,-,180135232.65,1.09140556086619,889414434.52,5.38879510393099,724365584.57,4.38879510393099,-,-,-,-,2020/6/18 19:43:21,-,-
600815,016043,10000764,*ST厦工,机械行业,001,001,2,,2020-06-19T00:00:00,2019-12-31T00:00:00,-614667509.21,-32.5976273813017,1754415995.43,93.0418446296692,269768084.66,14.3065956331681,12156346.52,0.644686840022252,2748892.95,0.145781884925648,16068134.25,0.85214045829008,622783144.44,33.0280234071631,18856203.92,-0.361597859237319,-,-,-,-,-,-,-,1102000000.0,58.4423039056739,364235520.02,19.3164818096643,383091723.94,20.3164818096643,-,-,-,-,2020/6/18 20:29:55,-,-
600881,016004,10000830,亚泰集团,水泥建材,001,001,2,shzb,2020-06-19T00:00:00,2019-12-31T00:00:00,115276544.6,0.0973958866644576,15119423177.63,12.7742346142497,1679868981.36,1.41930285547157,1478510787.74,1.24917752882491,146541491.61,0.12381129706839,323400403.53,0.273237449636808,-2777475917.24,-2.34665890261918,-1183587403.41,-1.43372931582956,-,-,-,-,-,-,-,500200000.0,0.422613487232872,4938123650.47,4.17216644604607,3754536247.06,3.17216644604607,-,-,-,-,2020/6/18 18:37:51,-,-
300845,016057,80365255,捷安高科,软件服务,001,001,2,cyb,2020-06-19T00:00:00,2019-12-31T00:00:00,66536872.18,1.88680228505697,312569324.97,8.86360445373297,68905086.18,1.95395830607665,-8967713.69,-0.254299640600098,919918.49,0.0260863526061551,19938032.18,0.565387633115568,-22304800.0,-0.632502644456868,35264358.49,-0.318969070935182,-,-,-,-,-,-,-,144500000.0,4.09762168340525,162955458.99,4.62096762758947,198219817.48,5.62096762758947,-,-,-,-,2020/6/19 8:11:43,-,-
601101,016011,80088502,昊华能源,煤炭采选,001,001,2,shzb,2020-06-19T00:00:00,2019-12-31T00:00:00,1913616119.04,65.5681373903616,6358064296.35,217.852697399397,1423233354.97,48.7656637236278,-3760752492.52,-128.858412963411,-,-,816016689.27,27.9599935757883,1819942802.93,62.3585151472168,-29185152.96,-1.02580714124892,-,-,-,-,-,-,-,-,-,2595618682.74,88.9362713396586,2566433529.78,87.9362713396586,-,-,-,-,2020/6/18 16:44:19,-,-
000620,016017,10000955,新华联,房地产,001,001,2,szzb,2020-06-18T00:00:00,2019-12-31T00:00:00,2990357620.2,4.27263266345158,11651979981.84,16.6483867775533,1172067846.62,1.67465433947497,-1669192180.48,-2.38494719953255,81992379.35,0.117150977461182,1824860354.81,2.60736639174199,-2022262545.72,-2.88941528215616,-699886429.69,0.819035083523005,-,-,-,-,-,-,-,-,-,2074223347.85,2.96365704471329,1374336918.16,1.96365704471329,-,-,-,-,2020/6/17 22:16:39,-,-
300843,016014,80532607,胜蓝股份,电子信息,001,001,2,cyb,2020-06-18T00:00:00,2019-12-31T00:00:00,106471790.93,4.46611081970558,612794118.22,25.7045215237677,127803414.29,5.36089612441239,-79375728.91,-3.3295279304547,94631.65,0.00396945925545156,76716050.28,3.21796392460274,-3775427.88,-0.158365696271341,23839934.84,-0.172686268266339,-,-,-,-,-,-,-,-,-,137985605.67,5.78800263490989,161825540.51,6.78800263490989,-,-,-,-,2020/6/18 0:04:16,-,-
000587,016054,10000924,*ST金洲,珠宝首饰,001,001,2,,2020-06-17T00:00:00,2019-12-31T00:00:00,-783103030.53,-8.88962070037143,1286760518.67,14.6070344478782,66717664.9,0.757364882848278,2268419955.34,25.7506256596636,2238569.91,0.025411774230648,117188.5,0.00133029917498904,-1573265232.98,-17.859375633891,-88091838.44,0.943570534681176,-,-,-,-,-,-,-,907724786.55,10.3043006324389,185498590.43,2.1057409371283,97406751.99,1.1057409371283,-,-,-,-,2020/6/16 21:52:33,-,-
